Project Name,Package Name,Type Name,Design Smell,Cause of the Smell
truth,com.google.common.truth,ClassSubjectTest,Feature Envy,The tool detected a instance of this smell because testIsAssignableTo_reversedDifferentTypes is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,ClassSubjectTest,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: expectFailure
truth,com.google.common.truth,BigDecimalSubjectTest,Feature Envy,The tool detected a instance of this smell because isEqualToIgnoringScale_bigDecimal is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,BigDecimalSubjectTest,Feature Envy,The tool detected a instance of this smell because isEqualToIgnoringScale_int is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,BigDecimalSubjectTest,Feature Envy,The tool detected a instance of this smell because isEqualToIgnoringScale_long is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,BigDecimalSubjectTest,Feature Envy,The tool detected a instance of this smell because isEqualToIgnoringScale_string is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,BigDecimalSubjectTest,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: expectFailure
truth,com.google.common.truth,FloatSubjectTest,Feature Envy,The tool detected a instance of this smell because isEqualTo is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,FloatSubjectTest,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: expectFailure; FLOAT_SUBJECT_FACTORY
truth,com.google.common.truth,FloatSubjectTest,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 32 public methods
truth,com.google.common.truth,TableSubjectTest,Feature Envy,The tool detected a instance of this smell because tableIsEmptyWithFailure is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,TableSubjectTest,Feature Envy,The tool detected a instance of this smell because tableIsNotEmptyWithFailure is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,TableSubjectTest,Feature Envy,The tool detected a instance of this smell because containsFailure is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,TableSubjectTest,Feature Envy,The tool detected a instance of this smell because doesNotContainFailure is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,TableSubjectTest,Feature Envy,The tool detected a instance of this smell because containsCellFailure is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,TableSubjectTest,Feature Envy,The tool detected a instance of this smell because doesNotContainCellFailure is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,TableSubjectTest,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: expectFailure
truth,com.google.common.truth,ExpectFailureTest,Feature Envy,The tool detected a instance of this smell because expectFail_notEquals is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,ExpectFailureTest,Feature Envy,The tool detected a instance of this smell because expectFail_stringContains is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,ExpectFailureTest,Feature Envy,The tool detected a instance of this smell because expectFail_withCause is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,ExpectFailureTest,Feature Envy,The tool detected a instance of this smell because expectFail_about is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,ExpectFailureTest,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: expectFailure; thrown
truth,com.google.common.truth,ExpectFailureTest.BadSubject,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
truth,com.google.common.truth,ExpectFailureTest.BadSubject,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
truth,com.google.common.truth,PrimitiveIntArraySubjectTest,Feature Envy,The tool detected a instance of this smell because hasLengthFail is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,PrimitiveIntArraySubjectTest,Feature Envy,The tool detected a instance of this smell because isEmptyFail is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,PrimitiveIntArraySubjectTest,Feature Envy,The tool detected a instance of this smell because isEqualTo_Fail_UnequalOrdering is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,PrimitiveIntArraySubjectTest,Feature Envy,The tool detected a instance of this smell because isEqualTo_Fail_NotAnArray is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,PrimitiveIntArraySubjectTest,Feature Envy,The tool detected a instance of this smell because isNotEqualTo_FailEquals is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,PrimitiveIntArraySubjectTest,Feature Envy,The tool detected a instance of this smell because isNotEqualTo_FailSame is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,PrimitiveIntArraySubjectTest,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: expectFailure; EMPTY
truth,com.google.common.truth,IntegerSubjectTest,Feature Envy,The tool detected a instance of this smell because equalityWithLongs is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,IntegerSubjectTest,Feature Envy,The tool detected a instance of this smell because equalityFail is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,IntegerSubjectTest,Feature Envy,The tool detected a instance of this smell because inequalityFail is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,IntegerSubjectTest,Feature Envy,The tool detected a instance of this smell because equalityOfNullsFail_actualNull is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,IntegerSubjectTest,Feature Envy,The tool detected a instance of this smell because equalityOfNullsFail_expectNull is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,IntegerSubjectTest,Feature Envy,The tool detected a instance of this smell because assertThatIntegerNullIsNotEqualToIntegerNull_shouldFail is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,IntegerSubjectTest,Feature Envy,The tool detected a instance of this smell because assertThatIntegerNullIsNotEqualToLongNull_shouldFail is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,IntegerSubjectTest,Feature Envy,The tool detected a instance of this smell because assertThatIntegerNullIsNotEqualToObjectNull_shouldFail is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,IntegerSubjectTest,Feature Envy,The tool detected a instance of this smell because assertThatLongNullIsNotEqualToIntegerNull_shouldFail is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,IntegerSubjectTest,Feature Envy,The tool detected a instance of this smell because assertThatLongNullIsNotEqualToLongNull_shouldFail is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,IntegerSubjectTest,Feature Envy,The tool detected a instance of this smell because assertThatLongNullIsNotEqualToObjectNull_shouldFail is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,IntegerSubjectTest,Feature Envy,The tool detected a instance of this smell because overflowOnPrimitives_shouldBeEqualAfterCast_min is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,IntegerSubjectTest,Feature Envy,The tool detected a instance of this smell because overflowOnPrimitives_shouldBeEqualAfterCast_max is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,IntegerSubjectTest,Feature Envy,The tool detected a instance of this smell because overflowBetweenIntegerAndLong_shouldBeDifferent_min is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,IntegerSubjectTest,Feature Envy,The tool detected a instance of this smell because overflowBetweenIntegerAndLong_shouldBeDifferent_max is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,IntegerSubjectTest,Feature Envy,The tool detected a instance of this smell because testNumericTypeWithSameValue_shouldBeEqual_int_long is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,IntegerSubjectTest,Feature Envy,The tool detected a instance of this smell because testNumericTypeWithSameValue_shouldBeEqual_int_Long is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,IntegerSubjectTest,Feature Envy,The tool detected a instance of this smell because testNumericTypeWithSameValue_shouldBeEqual_Integer_long is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,IntegerSubjectTest,Feature Envy,The tool detected a instance of this smell because testNumericTypeWithSameValue_shouldBeEqual_Integer_Long is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,IntegerSubjectTest,Feature Envy,The tool detected a instance of this smell because testNumericTypeWithSameValue_shouldBeEqual_long_int is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,IntegerSubjectTest,Feature Envy,The tool detected a instance of this smell because testNumericTypeWithSameValue_shouldBeEqual_long_Integer is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,IntegerSubjectTest,Feature Envy,The tool detected a instance of this smell because testNumericTypeWithSameValue_shouldBeEqual_Long_int is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,IntegerSubjectTest,Feature Envy,The tool detected a instance of this smell because testNumericTypeWithSameValue_shouldBeEqual_Long_Integer is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,IntegerSubjectTest,Feature Envy,The tool detected a instance of this smell because testNumericTypeWithSameValue_shouldBeEqual_int_int is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,IntegerSubjectTest,Feature Envy,The tool detected a instance of this smell because testNumericTypeWithSameValue_shouldBeEqual_int_Integer is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,IntegerSubjectTest,Feature Envy,The tool detected a instance of this smell because testNumericTypeWithSameValue_shouldBeEqual_Integer_int is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,IntegerSubjectTest,Feature Envy,The tool detected a instance of this smell because testNumericTypeWithSameValue_shouldBeEqual_Integer_Integer is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,IntegerSubjectTest,Feature Envy,The tool detected a instance of this smell because testNumericTypeWithSameValue_shouldBeEqual_long_long is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,IntegerSubjectTest,Feature Envy,The tool detected a instance of this smell because testNumericTypeWithSameValue_shouldBeEqual_long_Long is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,IntegerSubjectTest,Feature Envy,The tool detected a instance of this smell because testNumericTypeWithSameValue_shouldBeEqual_Long_long is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,IntegerSubjectTest,Feature Envy,The tool detected a instance of this smell because testNumericTypeWithSameValue_shouldBeEqual_Long_Long is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,IntegerSubjectTest,Feature Envy,The tool detected a instance of this smell because testNumericPrimitiveTypes_isNotEqual_shouldFail_intToChar is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,IntegerSubjectTest,Feature Envy,The tool detected a instance of this smell because testNumericPrimitiveTypes_isNotEqual_shouldFail_charToInt is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,IntegerSubjectTest,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: expectFailure; DEFAULT_SUBJECT_FACTORY
truth,com.google.common.truth,IntegerSubjectTest,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 55 public methods
truth,com.google.common.truth,ThrowableSubjectTest,Feature Envy,The tool detected a instance of this smell because hasMessageThat_failure is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,ThrowableSubjectTest,Feature Envy,The tool detected a instance of this smell because hasMessageThat_MessageHasNullMessage_failure is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,ThrowableSubjectTest,Feature Envy,The tool detected a instance of this smell because hasMessageThat_Named_failure is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,ThrowableSubjectTest,Feature Envy,The tool detected a instance of this smell because hasMessageThat_NullMessageHasMessage_failure is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,ThrowableSubjectTest,Feature Envy,The tool detected a instance of this smell because hasCauseThat_message_failure is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,ThrowableSubjectTest,Feature Envy,The tool detected a instance of this smell because hasCauseThat_instanceOf_failure is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,ThrowableSubjectTest,Feature Envy,The tool detected a instance of this smell because hasCauseThat_tooDeep_failure is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,ThrowableSubjectTest,Feature Envy,The tool detected a instance of this smell because hasCauseThat_deepNull_failure is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,ThrowableSubjectTest,Feature Envy,The tool detected a instance of this smell because inheritedMethodChainsSubject is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,ThrowableSubjectTest,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: expectFailure
truth,com.google.common.truth,SortedMapSubjectTest,Feature Envy,The tool detected a instance of this smell because hasFirstLastKey_empty_1 is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,SortedMapSubjectTest,Feature Envy,The tool detected a instance of this smell because hasFirstLastKey_empty_2 is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,SortedMapSubjectTest,Feature Envy,The tool detected a instance of this smell because hasFirstLastKey_empty_3 is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,SortedMapSubjectTest,Feature Envy,The tool detected a instance of this smell because hasFirstLastKey_empty_4 is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,SortedMapSubjectTest,Feature Envy,The tool detected a instance of this smell because hasFirstLastKey_wrongPosition_1 is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,SortedMapSubjectTest,Feature Envy,The tool detected a instance of this smell because hasFirstLastKey_wrongPosition_2 is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,SortedMapSubjectTest,Feature Envy,The tool detected a instance of this smell because hasFirstLastKey_absent_1 is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,SortedMapSubjectTest,Feature Envy,The tool detected a instance of this smell because hasFirstLastKey_absent_2 is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,SortedMapSubjectTest,Feature Envy,The tool detected a instance of this smell because hasFirstLastEntry_empty is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,SortedMapSubjectTest,Feature Envy,The tool detected a instance of this smell because hasFirstLastEntry_empty_2 is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,SortedMapSubjectTest,Feature Envy,The tool detected a instance of this smell because hasFirstLastEntry_empty_3 is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,SortedMapSubjectTest,Feature Envy,The tool detected a instance of this smell because hasFirstLastEntry_empty_4 is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,SortedMapSubjectTest,Feature Envy,The tool detected a instance of this smell because hasFirstLastEntry_wrongPosition is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,SortedMapSubjectTest,Feature Envy,The tool detected a instance of this smell because hasFirstLastEntry_wrongPosition_2 is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,SortedMapSubjectTest,Feature Envy,The tool detected a instance of this smell because hasFirstLastEntry_wrongKey is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,SortedMapSubjectTest,Feature Envy,The tool detected a instance of this smell because hasFirstLastEntry_wrongKey_2 is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,SortedMapSubjectTest,Feature Envy,The tool detected a instance of this smell because hasFirstLastEntry_wrongValue is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,SortedMapSubjectTest,Feature Envy,The tool detected a instance of this smell because hasFirstLastEntry_wrongValue_2 is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,SortedMapSubjectTest,Feature Envy,The tool detected a instance of this smell because hasFirstLastEntry_keyWrongPosition is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,SortedMapSubjectTest,Feature Envy,The tool detected a instance of this smell because hasFirstLastEntry_keyWrongPosition_2 is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,SortedMapSubjectTest,Feature Envy,The tool detected a instance of this smell because hasFirstLastEntry_valueWrongPosition is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,SortedMapSubjectTest,Feature Envy,The tool detected a instance of this smell because hasFirstLastEntry_valueWrongPosition_2 is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,SortedMapSubjectTest,Feature Envy,The tool detected a instance of this smell because hasFirstLastEntry_multipleValuesWrongPosition is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,SortedMapSubjectTest,Feature Envy,The tool detected a instance of this smell because hasFirstLastEntry_multipleValuesWrongPosition_2 is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,SortedMapSubjectTest,Feature Envy,The tool detected a instance of this smell because hasFirstLastEntry_absent is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,SortedMapSubjectTest,Feature Envy,The tool detected a instance of this smell because hasFirstLastEntry_absent_2 is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,SortedMapSubjectTest,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: expectFailure; NULL_MAP
truth,com.google.common.truth,SortedMapSubjectTest,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 31 public methods
truth,com.google.common.truth,PrimitiveBooleanArraySubjectTest,Feature Envy,The tool detected a instance of this smell because isEqualTo_Fail_UnequalOrdering is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,PrimitiveBooleanArraySubjectTest,Feature Envy,The tool detected a instance of this smell because isEqualTo_Fail_NotAnArray is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,PrimitiveBooleanArraySubjectTest,Feature Envy,The tool detected a instance of this smell because isNotEqualTo_FailEquals is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,PrimitiveBooleanArraySubjectTest,Feature Envy,The tool detected a instance of this smell because isNotEqualTo_FailSame is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,PrimitiveBooleanArraySubjectTest,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: expectFailure
truth,com.google.common.truth,BooleanSubjectTest,Feature Envy,The tool detected a instance of this smell because nullIsTrueFailing is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,BooleanSubjectTest,Feature Envy,The tool detected a instance of this smell because nullIsFalseFailing is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,BooleanSubjectTest,Feature Envy,The tool detected a instance of this smell because isTrueFailing is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,BooleanSubjectTest,Feature Envy,The tool detected a instance of this smell because isFalseFailing is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,BooleanSubjectTest,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: expectFailure
truth,com.google.common.truth,PrimitiveDoubleArraySubjectTest,Feature Envy,The tool detected a instance of this smell because isEqualTo_WithoutToleranceParameter_Fail_NotEqual is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,PrimitiveDoubleArraySubjectTest,Feature Envy,The tool detected a instance of this smell because isEqualTo_WithoutToleranceParameter_Fail_DifferentOrder is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,PrimitiveDoubleArraySubjectTest,Feature Envy,The tool detected a instance of this smell because isEqualTo_WithoutToleranceParameter_Fail_Longer is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,PrimitiveDoubleArraySubjectTest,Feature Envy,The tool detected a instance of this smell because isEqualTo_WithoutToleranceParameter_Fail_Shorter is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,PrimitiveDoubleArraySubjectTest,Feature Envy,The tool detected a instance of this smell because isEqualTo_WithoutToleranceParameter_Fail_PlusMinusZero is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,PrimitiveDoubleArraySubjectTest,Feature Envy,The tool detected a instance of this smell because isEqualTo_WithoutToleranceParameter_Fail_NotAnArray is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,PrimitiveDoubleArraySubjectTest,Feature Envy,The tool detected a instance of this smell because isNotEqualTo_WithoutToleranceParameter_FailEquals is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,PrimitiveDoubleArraySubjectTest,Feature Envy,The tool detected a instance of this smell because usingExactEquality_contains_failure is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,PrimitiveDoubleArraySubjectTest,Feature Envy,The tool detected a instance of this smell because usingExactEquality_contains_failureWithNegativeZero is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,PrimitiveDoubleArraySubjectTest,Feature Envy,The tool detected a instance of this smell because usingExactEquality_containsAllOf_primitiveDoubleArray_failure is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,PrimitiveDoubleArraySubjectTest,Feature Envy,The tool detected a instance of this smell because usingExactEquality_containsAllOf_primitiveDoubleArray_inOrder_failure is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,PrimitiveDoubleArraySubjectTest,Feature Envy,The tool detected a instance of this smell because usingExactEquality_containsAnyOf_primitiveDoubleArray_failure is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,PrimitiveDoubleArraySubjectTest,Feature Envy,The tool detected a instance of this smell because usingExactEquality_containsExactly_primitiveDoubleArray_failure is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,PrimitiveDoubleArraySubjectTest,Feature Envy,The tool detected a instance of this smell because usingExactEquality_containsExactly_primitiveDoubleArray_inOrder_failure is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,PrimitiveDoubleArraySubjectTest,Feature Envy,The tool detected a instance of this smell because usingExactEquality_containsNoneOf_primitiveDoubleArray_failure is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,PrimitiveDoubleArraySubjectTest,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: expectFailure; DEFAULT_TOLERANCE
truth,com.google.common.truth,PrimitiveDoubleArraySubjectTest,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 136 public methods
truth,com.google.common.truth,ObjectArraySubjectTest,Feature Envy,The tool detected a instance of this smell because hasLengthFail is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,ObjectArraySubjectTest,Feature Envy,The tool detected a instance of this smell because hasLengthMultiFail is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,ObjectArraySubjectTest,Feature Envy,The tool detected a instance of this smell because isEmptyFail is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,ObjectArraySubjectTest,Feature Envy,The tool detected a instance of this smell because isEqualTo_Fail_UnequalOrdering is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,ObjectArraySubjectTest,Feature Envy,The tool detected a instance of this smell because isEqualTo_Fail_UnequalOrderingMultiDimensional_00 is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,ObjectArraySubjectTest,Feature Envy,The tool detected a instance of this smell because isEqualTo_Fail_UnequalOrderingMultiDimensional_01 is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,ObjectArraySubjectTest,Feature Envy,The tool detected a instance of this smell because isEqualTo_Fail_UnequalOrderingMultiDimensional_11 is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,ObjectArraySubjectTest,Feature Envy,The tool detected a instance of this smell because isEqualTo_Fail_NotAnArray is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,ObjectArraySubjectTest,Feature Envy,The tool detected a instance of this smell because isNotEqualTo_FailEquals is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,ObjectArraySubjectTest,Feature Envy,The tool detected a instance of this smell because isNotEqualTo_FailEqualsMultiDimensional is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,ObjectArraySubjectTest,Feature Envy,The tool detected a instance of this smell because isNotEqualTo_FailSame is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,ObjectArraySubjectTest,Feature Envy,The tool detected a instance of this smell because isNotEqualTo_FailSameMultiDimensional is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,ObjectArraySubjectTest,Feature Envy,The tool detected a instance of this smell because stringArrayIsEqualTo_Fail_UnequalLength is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,ObjectArraySubjectTest,Feature Envy,The tool detected a instance of this smell because stringArrayIsEqualTo_Fail_UnequalLengthMultiDimensional is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,ObjectArraySubjectTest,Feature Envy,The tool detected a instance of this smell because stringArrayIsEqualTo_Fail_UnequalOrdering is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,ObjectArraySubjectTest,Feature Envy,The tool detected a instance of this smell because stringArrayIsEqualTo_Fail_UnequalOrderingMultiDimensional is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,ObjectArraySubjectTest,Feature Envy,The tool detected a instance of this smell because SetArrayIsEqualTo_Fail_UnequalOrdering is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,ObjectArraySubjectTest,Feature Envy,The tool detected a instance of this smell because primitiveMultiDimensionalArrayIsEqualTo_Fail_UnequalOrdering is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,ObjectArraySubjectTest,Feature Envy,The tool detected a instance of this smell because primitiveMultiDimensionalArrayIsNotEqualTo_Fail_Equal is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,ObjectArraySubjectTest,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: expectFailure; EMPTY
truth,com.google.common.truth,ObjectArraySubjectTest,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 35 public methods
truth,com.google.common.truth,GraphMatchingTest.TestInstance,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
truth,com.google.common.truth,GraphMatchingTest.TestInstance,Broken Modularization,The tool detected the smell in this class because it contains only data members without any method implementation. Following fields are declared in this class: edges; lhsVertices; edgeStack; selectedEdges; lhsIndex; rhsIndexForLhs
truth,com.google.common.truth,GraphMatchingTest.Matching,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: edgeStack; selectedEdges; lhsIndex; rhsIndexForLhs
truth,com.google.common.truth,GraphMatchingTest.Matching,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
truth,com.google.common.truth,GraphMatchingTest.Edge,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: lhsIndex; rhsIndexForLhs
truth,com.google.common.truth,GraphMatchingTest.Edge,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
truth,com.google.common.truth,PrimitiveLongArraySubjectTest,Feature Envy,The tool detected a instance of this smell because isEqualTo_Fail_UnequalOrdering is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,PrimitiveLongArraySubjectTest,Feature Envy,The tool detected a instance of this smell because isEqualTo_Fail_NotAnArray is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,PrimitiveLongArraySubjectTest,Feature Envy,The tool detected a instance of this smell because isNotEqualTo_FailEquals is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,PrimitiveLongArraySubjectTest,Feature Envy,The tool detected a instance of this smell because isNotEqualTo_FailSame is more interested in members of the type: ExpectFailure
truth,com.google.common.truth,PrimitiveLongArraySubjectTest,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: expectFailure
truth,com.google.common.truth,ExpectTest,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: oopsNotARule; EXPECT; thrown; wrapper
truth,com.google.common.truth,AtomicLongMapSubjectTest,Feature Envy,The tool detected a instance of this smell because isEqualToFail is more interested in members of the type: ExpectFailure
