Project Name,Package Name,Type Name,Testability Smell,Cause of the Smell
truth,com.google.common.truth,FloatSubject.TolerantFloatComparison,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
truth,com.google.common.truth,OptionalIntSubjectTest,Law of Demeter violation,The tool detected the smell in this method (failOnNullSubject) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.OptionalIntSubjectTest.validateThat; com.google.common.truth.OptionalIntSubject.isEmpty
truth,com.google.common.truth,OptionalIntSubjectTest,Law of Demeter violation,The tool detected the smell in this method (isPresentFailing) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.OptionalIntSubjectTest.validateThat; com.google.common.truth.OptionalIntSubject.isPresent
truth,com.google.common.truth,OptionalIntSubjectTest,Law of Demeter violation,The tool detected the smell in this method (isEmptyFailing) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.OptionalIntSubjectTest.validateThat; com.google.common.truth.OptionalIntSubject.isEmpty
truth,com.google.common.truth,OptionalIntSubjectTest,Law of Demeter violation,The tool detected the smell in this method (hasValue_FailingWithEmpty) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.OptionalIntSubjectTest.validateThat; com.google.common.truth.OptionalIntSubject.hasValue
truth,com.google.common.truth,OptionalIntSubjectTest,Law of Demeter violation,The tool detected the smell in this method (hasValue_FailingWithWrongValue) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.OptionalIntSubjectTest.validateThat; com.google.common.truth.OptionalIntSubject.hasValue
truth,com.google.common.truth,OptionalIntSubjectTest,Law of Demeter violation,The tool detected the smell in this method (hasValueThat_FailingWithEmpty) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.OptionalIntSubjectTest.validateThat; com.google.common.truth.OptionalIntSubject.hasValueThat
truth,com.google.common.truth,OptionalIntSubjectTest,Law of Demeter violation,The tool detected the smell in this method (hasValueThat_FailingWithComparison) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.OptionalIntSubjectTest.validateThat; com.google.common.truth.OptionalIntSubject.hasValueThat
truth,com.google.common.truth,OptionalIntSubjectTest,Law of Demeter violation,The tool detected the smell in this method (hasValueThat_SuccessWithComparison) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.OptionalIntSubjectTest.validateThat; com.google.common.truth.OptionalIntSubject.hasValueThat
truth,com.google.common.truth,OptionalDoubleSubjectTest,Law of Demeter violation,The tool detected the smell in this method (failOnNullSubject) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.OptionalDoubleSubjectTest.validateThat; com.google.common.truth.OptionalDoubleSubject.isEmpty
truth,com.google.common.truth,OptionalDoubleSubjectTest,Law of Demeter violation,The tool detected the smell in this method (isPresentFailing) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.OptionalDoubleSubjectTest.validateThat; com.google.common.truth.OptionalDoubleSubject.isPresent
truth,com.google.common.truth,OptionalDoubleSubjectTest,Law of Demeter violation,The tool detected the smell in this method (isEmptyFailing) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.OptionalDoubleSubjectTest.validateThat; com.google.common.truth.OptionalDoubleSubject.isEmpty
truth,com.google.common.truth,OptionalDoubleSubjectTest,Law of Demeter violation,The tool detected the smell in this method (hasValue_FailingWithEmpty) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.OptionalDoubleSubjectTest.validateThat; com.google.common.truth.OptionalDoubleSubject.hasValue
truth,com.google.common.truth,OptionalDoubleSubjectTest,Law of Demeter violation,The tool detected the smell in this method (hasValue_FailingWithWrongValue) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.OptionalDoubleSubjectTest.validateThat; com.google.common.truth.OptionalDoubleSubject.hasValue
truth,com.google.common.truth,OptionalDoubleSubjectTest,Law of Demeter violation,The tool detected the smell in this method (hasValueThat_FailingWithEmpty) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.OptionalDoubleSubjectTest.validateThat; com.google.common.truth.OptionalDoubleSubject.hasValueThat
truth,com.google.common.truth,OptionalDoubleSubjectTest,Law of Demeter violation,The tool detected the smell in this method (hasValueThat_FailingWithComparison) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.OptionalDoubleSubjectTest.validateThat; com.google.common.truth.OptionalDoubleSubject.hasValueThat
truth,com.google.common.truth,OptionalDoubleSubjectTest,Law of Demeter violation,The tool detected the smell in this method (hasValueThat_SuccessWithComparison) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.OptionalDoubleSubjectTest.validateThat; com.google.common.truth.OptionalDoubleSubject.hasValueThat
truth,com.google.common.truth,OptionalLongSubjectTest,Law of Demeter violation,The tool detected the smell in this method (failOnNullSubject) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.OptionalLongSubjectTest.validateThat; com.google.common.truth.OptionalLongSubject.isEmpty
truth,com.google.common.truth,OptionalLongSubjectTest,Law of Demeter violation,The tool detected the smell in this method (isPresentFailing) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.OptionalLongSubjectTest.validateThat; com.google.common.truth.OptionalLongSubject.isPresent
truth,com.google.common.truth,OptionalLongSubjectTest,Law of Demeter violation,The tool detected the smell in this method (isEmptyFailing) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.OptionalLongSubjectTest.validateThat; com.google.common.truth.OptionalLongSubject.isEmpty
truth,com.google.common.truth,OptionalLongSubjectTest,Law of Demeter violation,The tool detected the smell in this method (hasValue_FailingWithEmpty) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.OptionalLongSubjectTest.validateThat; com.google.common.truth.OptionalLongSubject.hasValue
truth,com.google.common.truth,OptionalLongSubjectTest,Law of Demeter violation,The tool detected the smell in this method (hasValue_FailingWithWrongValue) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.OptionalLongSubjectTest.validateThat; com.google.common.truth.OptionalLongSubject.hasValue
truth,com.google.common.truth,OptionalLongSubjectTest,Law of Demeter violation,The tool detected the smell in this method (hasValueThat_FailingWithEmpty) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.OptionalLongSubjectTest.validateThat; com.google.common.truth.OptionalLongSubject.hasValueThat
truth,com.google.common.truth,OptionalLongSubjectTest,Law of Demeter violation,The tool detected the smell in this method (hasValueThat_FailingWithComparison) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.OptionalLongSubjectTest.validateThat; com.google.common.truth.OptionalLongSubject.hasValueThat
truth,com.google.common.truth,OptionalLongSubjectTest,Law of Demeter violation,The tool detected the smell in this method (hasValueThat_SuccessWithComparison) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.OptionalLongSubjectTest.validateThat; com.google.common.truth.OptionalLongSubject.hasValueThat
truth,com.google.common.truth,OptionalTest,Law of Demeter violation,The tool detected the smell in this method (isPresent) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.Truth8.assertThat; com.google.common.truth.OptionalSubject.isPresent
truth,com.google.common.truth,OptionalTest,Law of Demeter violation,The tool detected the smell in this method (isPresentFailing) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.OptionalTest.validateThat; com.google.common.truth.OptionalSubject.isPresent
truth,com.google.common.truth,OptionalTest,Law of Demeter violation,The tool detected the smell in this method (hasValue) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.Truth8.assertThat; com.google.common.truth.OptionalSubject.hasValue
truth,com.google.common.truth,OptionalTest,Law of Demeter violation,The tool detected the smell in this method (hasValue_FailingWithEmpty) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.OptionalTest.validateThat; com.google.common.truth.OptionalSubject.hasValue
truth,com.google.common.truth,OptionalTest,Law of Demeter violation,The tool detected the smell in this method (hasValue_FailingWithNullParameter) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.OptionalTest.validateThat; com.google.common.truth.OptionalSubject.hasValue
truth,com.google.common.truth,OptionalTest,Law of Demeter violation,The tool detected the smell in this method (hasValue_FailingWithWrongValueForString) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.OptionalTest.validateThat; com.google.common.truth.OptionalSubject.hasValue
truth,com.google.common.truth,OptionalTest,Law of Demeter violation,The tool detected the smell in this method (hasValue_FailingWithWrongValueForOther) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.OptionalTest.validateThat; com.google.common.truth.OptionalSubject.hasValue
truth,com.google.common.truth,StreamSubject,Law of Demeter violation,The tool detected the smell in this method (isEmpty) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.Subject.check; com.google.common.truth.IterableSubject.isEmpty
truth,com.google.common.truth,StreamSubject,Law of Demeter violation,The tool detected the smell in this method (isNotEmpty) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.Subject.check; com.google.common.truth.IterableSubject.isNotEmpty
truth,com.google.common.truth,StreamSubject,Law of Demeter violation,The tool detected the smell in this method (hasSize) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.Subject.check; com.google.common.truth.IterableSubject.hasSize
truth,com.google.common.truth,StreamSubject,Law of Demeter violation,The tool detected the smell in this method (contains) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.Subject.check; com.google.common.truth.IterableSubject.contains
truth,com.google.common.truth,StreamSubject,Law of Demeter violation,The tool detected the smell in this method (doesNotContain) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.Subject.check; com.google.common.truth.IterableSubject.doesNotContain
truth,com.google.common.truth,StreamSubject,Law of Demeter violation,The tool detected the smell in this method (containsAnyIn) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.Subject.check; com.google.common.truth.IterableSubject.containsAnyIn
truth,com.google.common.truth,StreamSubject,Law of Demeter violation,The tool detected the smell in this method (containsAllIn) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.Subject.check; com.google.common.truth.IterableSubject.containsAllIn
truth,com.google.common.truth,StreamSubject,Law of Demeter violation,The tool detected the smell in this method (containsNoneIn) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.Subject.check; com.google.common.truth.IterableSubject.containsNoneIn
truth,com.google.common.truth.gwt,Inventory,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 38
truth,com.google.common.truth.gwt,TruthGwtTest,Law of Demeter violation,The tool detected the smell in this method (testObjectArray) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.ObjectArraySubject.asList; com.google.common.truth.IterableSubject.contains
truth,com.google.common.truth.gwt,TruthGwtTest,Law of Demeter violation,The tool detected the smell in this method (testLegacyAssert_) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.Truth.assert_; com.google.common.truth.Subject.isNotNull
truth,com.google.common.truth.gwt,TruthGwtTest,Law of Demeter violation,The tool detected the smell in this method (testLegacyAssert_) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.Truth.assert_; com.google.common.truth.Subject.isInstanceOf
truth,com.google.common.truth.gwt,Inventory,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 38
truth,com.google.common.truth.gwt,TruthGwtTest,Law of Demeter violation,The tool detected the smell in this method (testObjectArray) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.ObjectArraySubject.asList; com.google.common.truth.IterableSubject.contains
truth,com.google.common.truth.gwt,TruthGwtTest,Law of Demeter violation,The tool detected the smell in this method (testLegacyAssert_) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.Truth.assert_; com.google.common.truth.Subject.isNotNull
truth,com.google.common.truth.gwt,TruthGwtTest,Law of Demeter violation,The tool detected the smell in this method (testLegacyAssert_) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.Truth.assert_; com.google.common.truth.Subject.isInstanceOf
truth,com.google.common.truth.codegen,BarSubject,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: BAR
truth,com.google.common.truth.codegen,BarSubject,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: BAR
truth,com.google.common.truth.extensions.proto,ProtoSubjectTestBase,Law of Demeter violation,The tool detected the smell in this method (expectRegex) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.TestVerb.withFailureMessage; com.google.common.truth.BooleanSubject.isTrue
truth,com.google.common.truth.extensions.proto,ProtoSubjectTestBase,Law of Demeter violation,The tool detected the smell in this method (expectNoRegex) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.TestVerb.withFailureMessage; com.google.common.truth.BooleanSubject.isFalse
truth,com.google.common.truth.extensions.proto,ProtoSubject.Factory,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
truth,com.google.common.truth.extensions.proto,MessageDifferencer,Law of Demeter violation,The tool detected the smell in this method (equals) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.extensions.proto.MessageDifferencer.newBuilder; com.google.common.truth.extensions.proto.MessageDifferencer.compare
truth,com.google.common.truth.extensions.proto,MessageDifferencer,Law of Demeter violation,The tool detected the smell in this method (equivalent) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.extensions.proto.MessageDifferencer.newBuilder; com.google.common.truth.extensions.proto.MessageDifferencer.compare
truth,com.google.common.truth.extensions.proto,MessageDifferencer,Law of Demeter violation,The tool detected the smell in this method (approximatelyEquals) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.extensions.proto.MessageDifferencer.newBuilder; com.google.common.truth.extensions.proto.MessageDifferencer.compare
truth,com.google.common.truth.extensions.proto,MessageDifferencer,Law of Demeter violation,The tool detected the smell in this method (approximatelyEquivalent) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.extensions.proto.MessageDifferencer.newBuilder; com.google.common.truth.extensions.proto.MessageDifferencer.compare
truth,com.google.common.truth.extensions.proto,MessageDifferencer.Builder,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
truth,com.google.common.truth.extensions.proto,MessageDifferencer.SpecificField,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
truth,com.google.common.truth.extensions.proto,MessageDifferencer.UnknownDescriptor,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
truth,com.google.common.truth.extensions.proto,MessageDifferencer.StreamReporter,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
truth,com.google.common.truth.extensions.proto,MessageDifferencer.StreamException,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
truth,com.google.common.truth.extensions.proto,MessageDifferencer.DefaultFieldComparator,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
truth,com.google.common.truth.extensions.proto,IterableOfProtosSubject,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 8
truth,com.google.common.truth.extensions.proto,IterableOfProtosSubject,Law of Demeter violation,The tool detected the smell in this method (isEmpty) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.extensions.proto.IterableOfProtosSubject.delegate; com.google.common.truth.IterableSubject.isEmpty
truth,com.google.common.truth.extensions.proto,IterableOfProtosSubject,Law of Demeter violation,The tool detected the smell in this method (isNotEmpty) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.extensions.proto.IterableOfProtosSubject.delegate; com.google.common.truth.IterableSubject.isNotEmpty
truth,com.google.common.truth.extensions.proto,IterableOfProtosSubject,Law of Demeter violation,The tool detected the smell in this method (hasSize) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.extensions.proto.IterableOfProtosSubject.delegate; com.google.common.truth.IterableSubject.hasSize
truth,com.google.common.truth.extensions.proto,IterableOfProtosSubject,Law of Demeter violation,The tool detected the smell in this method (contains) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.extensions.proto.IterableOfProtosSubject.delegate; com.google.common.truth.IterableSubject.contains
truth,com.google.common.truth.extensions.proto,IterableOfProtosSubject,Law of Demeter violation,The tool detected the smell in this method (doesNotContain) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.extensions.proto.IterableOfProtosSubject.delegate; com.google.common.truth.IterableSubject.doesNotContain
truth,com.google.common.truth.extensions.proto,IterableOfProtosSubject.IterableOfMessagesSubject,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
truth,com.google.common.truth.extensions.proto,IterableOfProtosSubject.Factory,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
