Project Name,Package Name,Type Name,Method Name,LOC,CC,PC,Line no,IsTest,Main prod class tested,Production classes tested
truth,org.truth0.gwt,TruthGwtTest,testString,11,1,0,53,0,org.truth0.subjects.StringSubject,org.truth0.subjects.StringSubject; org.truth0.AbstractVerb
truth,org.truth0.gwt,TruthGwtTest,testIterable,3,1,0,65,0,,
truth,org.truth0.gwt,TruthGwtTest,testCollection,3,1,0,69,0,org.truth0.subjects.Ordered,org.truth0.subjects.Ordered; org.truth0.subjects.CollectionSubject
truth,org.truth0.gwt,TruthGwtTest,testList,3,1,0,73,0,org.truth0.subjects.Ordered,org.truth0.subjects.Ordered; org.truth0.subjects.CollectionSubject
truth,org.truth0.gwt,TruthGwtTest,testDefault,3,1,0,77,0,org.truth0.subjects.Subject,org.truth0.subjects.Subject; org.truth0.TestVerb
truth,org.truth0.codegen,IteratingWrapperClassBuilderTest,testSubjectWrapperGeneration_PlainClass,10,1,0,79,1,org.truth0.codegen.IteratingWrapperClassBuilder,org.truth0.codegen.IteratingWrapperClassBuilder; org.truth0.subjects.StringSubject
truth,org.truth0.codegen,IteratingWrapperClassBuilderTest,testSubjectWrapperGeneration_InnerClass,10,1,0,91,1,org.truth0.codegen.IteratingWrapperClassBuilder,org.truth0.codegen.IteratingWrapperClassBuilder; org.truth0.subjects.StringSubject
truth,org.truth0.codegen,BarSubject,getSubject,3,1,2,32,0,,
truth,org.truth0.codegen,BarSubject,BarSubject,3,1,2,37,0,,
truth,org.truth0.codegen,BarSubject,startsWith,5,2,1,41,0,org.truth0.subjects.Subject,org.truth0.subjects.Subject
truth,org.truth0.codegen,CompilingClassLoader,CompilingClassLoader,6,2,4,91,0,org.truth0.codegen.CompilingClassLoader,org.truth0.codegen.CompilingClassLoader
truth,org.truth0.codegen,CompilingClassLoader,findClass,7,2,1,105,0,,
truth,org.truth0.codegen,CompilingClassLoader,compileSourceCodeToByteCode,10,1,3,118,0,,
truth,org.truth0.codegen,IteratingWrapperClassBuilder,IteratingWrapperClassBuilder,4,1,1,97,0,,
truth,org.truth0.codegen,IteratingWrapperClassBuilder,build,11,2,0,102,0,org.truth0.util.ReflectionUtil,org.truth0.util.ReflectionUtil; org.truth0.codegen.IteratingWrapperClassBuilder
truth,org.truth0.codegen,IteratingWrapperClassBuilder,appendMethodWrapper,7,2,4,121,0,org.truth0.codegen.IteratingWrapperClassBuilder,org.truth0.codegen.IteratingWrapperClassBuilder
truth,org.truth0.codegen,IteratingWrapperClassBuilder,methodParameterList,8,3,1,148,0,,
truth,org.truth0.codegen,IteratingWrapperClassBuilder,methodSignature,14,5,2,157,0,,
truth,org.truth0.codegen,IteratingWrapperClassBuilder,stringVisibility,11,3,1,173,0,,
truth,org.truth0.delegatetest,DelegationTest,customTypeProposition,3,1,0,30,1,,
truth,org.truth0.delegatetest,DelegationTest,customTypePropositionWithFailure,10,1,0,34,1,org.truth0.AbstractVerb,org.truth0.AbstractVerb; org.truth0.subjects.StringSubject
truth,org.truth0.delegatetest,Foo,Foo,3,1,1,29,0,,
truth,org.truth0.delegatetest,FooSubject,getSubject,3,1,2,32,0,,
truth,org.truth0.delegatetest,FooSubject,FooSubject,3,1,2,37,0,,
truth,org.truth0.delegatetest,FooSubject,matches,5,2,1,41,0,org.truth0.subjects.Subject,org.truth0.subjects.Subject
truth,org.truth0.subjects,SubjectFactoryReflectionTest,genericErasureWorkaround,9,1,0,36,1,org.truth0.subjects.Subject,org.truth0.subjects.Subject
truth,org.truth0.subjects,SubjectFactoryReflectionTest,getSubject,3,1,2,39,0,,
truth,org.truth0.subjects,SubjectPropertiesTest,testHasNoSuchField,9,1,0,33,1,org.truth0.TestVerb,org.truth0.TestVerb; org.truth0.AbstractVerb; org.truth0.subjects.StringSubject
truth,org.truth0.subjects,SubjectPropertiesTest,testHasPublicField,3,1,0,43,1,org.truth0.TestVerb,org.truth0.TestVerb
truth,org.truth0.subjects,SubjectPropertiesTest,testHasFieldWithNullSubject,10,1,0,47,1,org.truth0.TestVerb,org.truth0.TestVerb; org.truth0.AbstractVerb; org.truth0.subjects.StringSubject
truth,org.truth0.subjects,SubjectPropertiesTest,testHasPublicFieldWithValue,3,1,0,58,1,org.truth0.TestVerb,org.truth0.TestVerb
truth,org.truth0.subjects,SubjectPropertiesTest,testHasPublicFieldWithWrongValue,9,1,0,62,1,org.truth0.TestVerb,org.truth0.TestVerb; org.truth0.AbstractVerb; org.truth0.subjects.StringSubject
truth,org.truth0.subjects,SubjectPropertiesTest,testHasPublicFieldWithNullValue,3,1,0,73,1,org.truth0.TestVerb,org.truth0.TestVerb
truth,org.truth0.subjects,SubjectPropertiesTest,testHasPublicFieldWithWrongNullValue,9,1,0,77,1,org.truth0.TestVerb,org.truth0.TestVerb; org.truth0.AbstractVerb; org.truth0.subjects.StringSubject
truth,org.truth0.subjects,SubjectPropertiesTest,testHasPublicFieldWithValueInBadField,9,1,0,88,1,org.truth0.TestVerb,org.truth0.TestVerb; org.truth0.AbstractVerb; org.truth0.subjects.StringSubject
truth,org.truth0.subjects,SubjectPropertiesTest,testHasPrivateField,3,1,0,98,1,org.truth0.TestVerb,org.truth0.TestVerb
truth,org.truth0.subjects,SubjectPropertiesTest,testHasProvidedFieldWithValue,3,1,0,102,1,org.truth0.TestVerb,org.truth0.TestVerb
truth,org.truth0.subjects,SubjectTest,identityOfNulls,4,1,0,36,1,org.truth0.subjects.Subject,org.truth0.subjects.Subject; org.truth0.TestVerb
truth,org.truth0.subjects,SubjectTest,identityOfNullsFailure,10,1,0,41,1,org.truth0.subjects.Subject,org.truth0.subjects.Subject; org.truth0.TestVerb; org.truth0.subjects.StringSubject
truth,org.truth0.subjects,SubjectTest,identityOfObject,5,1,0,51,1,org.truth0.subjects.Subject,org.truth0.subjects.Subject; org.truth0.TestVerb
truth,org.truth0.subjects,SubjectTest,identityOfObjectFailure,21,1,0,57,1,org.truth0.subjects.Subject,org.truth0.subjects.Subject; org.truth0.TestVerb; org.truth0.subjects.StringSubject
truth,org.truth0.subjects,SubjectTest,toString,3,1,0,58,0,,
truth,org.truth0.subjects,SubjectTest,toString,3,1,0,59,0,,
truth,org.truth0.subjects,SubjectTest,identityOfObjectFailureWithComparableObjects,11,1,0,69,1,org.truth0.subjects.Subject,org.truth0.subjects.Subject; org.truth0.TestVerb; org.truth0.subjects.StringSubject
truth,org.truth0.subjects,SubjectTest,isNull,4,1,0,80,1,org.truth0.subjects.Subject,org.truth0.subjects.Subject; org.truth0.TestVerb
truth,org.truth0.subjects,SubjectTest,isNullFail,10,1,0,85,1,org.truth0.subjects.Subject,org.truth0.subjects.Subject; org.truth0.TestVerb; org.truth0.subjects.StringSubject
truth,org.truth0.subjects,SubjectTest,isNotNull,4,1,0,95,1,org.truth0.subjects.Subject,org.truth0.subjects.Subject; org.truth0.TestVerb
truth,org.truth0.subjects,SubjectTest,isNotNullFail,10,1,0,100,1,org.truth0.subjects.Subject,org.truth0.subjects.Subject; org.truth0.TestVerb; org.truth0.subjects.StringSubject
truth,org.truth0.subjects,SubjectTest,equalityOfNulls,4,1,0,110,1,org.truth0.subjects.Subject,org.truth0.subjects.Subject; org.truth0.TestVerb
truth,org.truth0.subjects,SubjectTest,equalityOfNullsFailure,10,1,0,115,1,org.truth0.subjects.Subject,org.truth0.subjects.Subject; org.truth0.TestVerb; org.truth0.subjects.StringSubject
truth,org.truth0.subjects,SubjectTest,equalityOfObjectBasedOnIdentity,5,1,0,125,1,org.truth0.subjects.Subject,org.truth0.subjects.Subject; org.truth0.TestVerb
truth,org.truth0.subjects,SubjectTest,equalityOfObjectFailure,21,1,0,131,1,org.truth0.subjects.Subject,org.truth0.subjects.Subject; org.truth0.TestVerb; org.truth0.subjects.StringSubject
truth,org.truth0.subjects,SubjectTest,toString,3,1,0,132,0,,
truth,org.truth0.subjects,SubjectTest,toString,3,1,0,133,0,,
truth,org.truth0.subjects,SubjectTest,equalityOfComparableObjects,5,1,0,142,1,org.truth0.subjects.Subject,org.truth0.subjects.Subject; org.truth0.TestVerb
truth,org.truth0.subjects,SubjectTest,equalityOfComparableObjectsFailure,11,1,0,148,1,org.truth0.subjects.Subject,org.truth0.subjects.Subject; org.truth0.TestVerb; org.truth0.subjects.StringSubject
truth,org.truth0.subjects,SubjectTest,inequalityOfNulls,4,1,0,159,1,org.truth0.subjects.Subject,org.truth0.subjects.Subject; org.truth0.TestVerb
truth,org.truth0.subjects,SubjectTest,inequalityOfNullsFailure,10,1,0,164,1,org.truth0.subjects.Subject,org.truth0.subjects.Subject; org.truth0.TestVerb; org.truth0.subjects.StringSubject
truth,org.truth0.subjects,SubjectTest,inequalityOfObjectBasedOnIdentity,5,1,0,174,1,org.truth0.subjects.Subject,org.truth0.subjects.Subject; org.truth0.TestVerb
truth,org.truth0.subjects,SubjectTest,inequalityOfObjectFailure,16,1,0,180,1,org.truth0.subjects.Subject,org.truth0.subjects.Subject; org.truth0.TestVerb; org.truth0.subjects.StringSubject
truth,org.truth0.subjects,SubjectTest,toString,3,1,0,181,0,,
truth,org.truth0.subjects,SubjectTest,inequalityOfComparableObjects,5,1,0,191,1,org.truth0.subjects.Subject,org.truth0.subjects.Subject; org.truth0.TestVerb
truth,org.truth0.subjects,SubjectTest,inequalityOfComparableObjectsFailure,11,1,0,197,1,org.truth0.subjects.Subject,org.truth0.subjects.Subject; org.truth0.TestVerb; org.truth0.subjects.StringSubject
truth,org.truth0.subjects,SubjectTest,isA,3,1,0,208,1,,
truth,org.truth0.subjects,SubjectTest,isAFail,9,1,0,212,1,org.truth0.subjects.StringSubject,org.truth0.subjects.StringSubject
truth,org.truth0.subjects,SubjectTest,isNotA,3,1,0,221,1,,
truth,org.truth0.subjects,SubjectTest,isNotAFail,9,1,0,225,1,org.truth0.subjects.StringSubject,org.truth0.subjects.StringSubject
truth,org.truth0.subjects,ListTest,listContainsSequenceWithEmptyList,3,1,0,36,1,org.truth0.subjects.ListSubject,org.truth0.subjects.ListSubject
truth,org.truth0.subjects,ListTest,listContainsSequenceWithSingleton,3,1,0,40,1,org.truth0.subjects.ListSubject,org.truth0.subjects.ListSubject
truth,org.truth0.subjects,ListTest,listContainsSequenceAtEnd,3,1,0,44,1,org.truth0.subjects.ListSubject,org.truth0.subjects.ListSubject
truth,org.truth0.subjects,ListTest,listContainsSequenceAtStart,3,1,0,48,1,org.truth0.subjects.ListSubject,org.truth0.subjects.ListSubject
truth,org.truth0.subjects,ListTest,listContainsSequenceWithManyFalseStarts,3,1,0,52,1,org.truth0.subjects.ListSubject,org.truth0.subjects.ListSubject
truth,org.truth0.subjects,ListTest,listContainsSequenceTooShortFailure,10,1,0,56,1,org.truth0.subjects.ListSubject,org.truth0.subjects.ListSubject; org.truth0.subjects.StringSubject
truth,org.truth0.subjects,ListTest,listContainsSequenceNotContiguousFailure,10,1,0,66,1,org.truth0.subjects.ListSubject,org.truth0.subjects.ListSubject; org.truth0.subjects.StringSubject
truth,org.truth0.subjects,ListTest,listIsOrdered,5,1,0,76,1,org.truth0.subjects.ListSubject,org.truth0.subjects.ListSubject
truth,org.truth0.subjects,ListTest,isOrderedFailure,10,1,0,82,1,org.truth0.subjects.ListSubject,org.truth0.subjects.ListSubject; org.truth0.subjects.StringSubject
truth,org.truth0.subjects,ListTest,isOrderedWithNonComparableElementsFailure,8,1,0,92,1,org.truth0.subjects.ListSubject,org.truth0.subjects.ListSubject
truth,org.truth0.subjects,ListTest,listIsPartiallyOrdered,5,1,0,99,1,org.truth0.subjects.ListSubject,org.truth0.subjects.ListSubject
truth,org.truth0.subjects,ListTest,isPartiallyOrderedFailure,10,1,0,105,1,org.truth0.subjects.ListSubject,org.truth0.subjects.ListSubject; org.truth0.subjects.StringSubject
truth,org.truth0.subjects,ListTest,isPartiallyOrderedWithNonComparableElementsFailure,8,1,0,115,1,org.truth0.subjects.ListSubject,org.truth0.subjects.ListSubject
truth,org.truth0.subjects,ListTest,listIsOrderedWithComparator,5,1,0,122,1,,
truth,org.truth0.subjects,ListTest,listIsOrderedWithComparatorFailure,10,1,0,129,1,org.truth0.subjects.StringSubject,org.truth0.subjects.StringSubject
truth,org.truth0.subjects,ListTest,listIsPartiallyOrderedWithComparator,5,1,0,139,1,,
truth,org.truth0.subjects,ListTest,listIsPartiallyOrderedWithComparatorFailure,10,1,0,146,1,org.truth0.subjects.StringSubject,org.truth0.subjects.StringSubject
truth,org.truth0.subjects,ListTest,compare,3,1,2,157,0,,
truth,org.truth0.subjects,CollectionTest,collectionHasItem,3,1,0,40,1,org.truth0.subjects.CollectionSubject,org.truth0.subjects.CollectionSubject
truth,org.truth0.subjects,CollectionTest,collectionHasItemWithNull,3,1,0,44,1,org.truth0.subjects.CollectionSubject,org.truth0.subjects.CollectionSubject
truth,org.truth0.subjects,CollectionTest,collectionHasItemFailure,9,1,0,48,1,org.truth0.subjects.CollectionSubject,org.truth0.subjects.CollectionSubject; org.truth0.subjects.StringSubject
truth,org.truth0.subjects,CollectionTest,collectionHasAnyOf,3,1,0,57,1,org.truth0.subjects.CollectionSubject,org.truth0.subjects.CollectionSubject
truth,org.truth0.subjects,CollectionTest,collectionHasAnyOfWithNull,3,1,0,61,1,org.truth0.subjects.CollectionSubject,org.truth0.subjects.CollectionSubject
truth,org.truth0.subjects,CollectionTest,collectionHasAnyOfWithNullInThirdAndFinalPosition,3,1,0,65,1,org.truth0.subjects.CollectionSubject,org.truth0.subjects.CollectionSubject
truth,org.truth0.subjects,CollectionTest,collectionHasAnyOfFailure,9,1,0,69,1,org.truth0.subjects.CollectionSubject,org.truth0.subjects.CollectionSubject; org.truth0.subjects.StringSubject
truth,org.truth0.subjects,CollectionTest,collectionHasAllOfWithMany,3,1,0,78,1,org.truth0.subjects.CollectionSubject,org.truth0.subjects.CollectionSubject
truth,org.truth0.subjects,CollectionTest,collectionHasAllOfWithDuplicates,3,1,0,82,1,org.truth0.subjects.CollectionSubject,org.truth0.subjects.CollectionSubject
truth,org.truth0.subjects,CollectionTest,collectionHasAllOfWithNull,3,1,0,86,1,org.truth0.subjects.CollectionSubject,org.truth0.subjects.CollectionSubject
truth,org.truth0.subjects,CollectionTest,collectionHasAllOfWithNullAtThirdAndFinalPosition,3,1,0,90,1,org.truth0.subjects.CollectionSubject,org.truth0.subjects.CollectionSubject
truth,org.truth0.subjects,CollectionTest,collectionHasAllOfFailure,11,1,0,94,1,org.truth0.subjects.CollectionSubject,org.truth0.subjects.CollectionSubject; org.truth0.subjects.StringSubject
truth,org.truth0.subjects,CollectionTest,collectionHasAllOfWithDuplicatesFailure,12,1,0,105,1,org.truth0.subjects.CollectionSubject,org.truth0.subjects.CollectionSubject; org.truth0.subjects.StringSubject
truth,org.truth0.subjects,CollectionTest,collectionHasAllOfWithDuplicateMissingElements,11,1,0,121,1,org.truth0.subjects.CollectionSubject,org.truth0.subjects.CollectionSubject; org.truth0.subjects.StringSubject
truth,org.truth0.subjects,CollectionTest,collectionHasAllOfWithNullFailure,11,1,0,132,1,org.truth0.subjects.CollectionSubject,org.truth0.subjects.CollectionSubject; org.truth0.subjects.StringSubject
truth,org.truth0.subjects,CollectionTest,collectionHasAllOfInOrder,3,1,0,143,1,org.truth0.subjects.Ordered,org.truth0.subjects.Ordered; org.truth0.subjects.CollectionSubject
truth,org.truth0.subjects,CollectionTest,collectionHasAllOfInOrderWithNull,3,1,0,147,1,org.truth0.subjects.Ordered,org.truth0.subjects.Ordered; org.truth0.subjects.CollectionSubject
truth,org.truth0.subjects,CollectionTest,collectionHasAllOfInOrderWithFailure,10,1,0,151,1,org.truth0.subjects.Ordered,org.truth0.subjects.Ordered; org.truth0.subjects.CollectionSubject; org.truth0.subjects.StringSubject
truth,org.truth0.subjects,CollectionTest,collectionHasExactlyWithMany,3,1,0,161,1,org.truth0.subjects.CollectionSubject,org.truth0.subjects.CollectionSubject
truth,org.truth0.subjects,CollectionTest,collectionHasExactlyOutOfOrder,3,1,0,165,1,org.truth0.subjects.CollectionSubject,org.truth0.subjects.CollectionSubject
truth,org.truth0.subjects,CollectionTest,collectionHasExactlyWithDuplicates,3,1,0,169,1,org.truth0.subjects.CollectionSubject,org.truth0.subjects.CollectionSubject
truth,org.truth0.subjects,CollectionTest,collectionHasExactlyWithDuplicatesOutOfOrder,3,1,0,173,1,org.truth0.subjects.CollectionSubject,org.truth0.subjects.CollectionSubject
truth,org.truth0.subjects,CollectionTest,collectionHasExactlyWithNull,3,1,0,177,1,org.truth0.subjects.CollectionSubject,org.truth0.subjects.CollectionSubject
truth,org.truth0.subjects,CollectionTest,collectionHasExactlyWithNullOutOfOrder,3,1,0,181,1,org.truth0.subjects.CollectionSubject,org.truth0.subjects.CollectionSubject
truth,org.truth0.subjects,CollectionTest,collectionHasExactlyMissingItemFailure,11,1,0,185,1,org.truth0.subjects.CollectionSubject,org.truth0.subjects.CollectionSubject; org.truth0.subjects.StringSubject
truth,org.truth0.subjects,CollectionTest,collectionHasExactlyUnexpectedItemFailure,11,1,0,196,1,org.truth0.subjects.CollectionSubject,org.truth0.subjects.CollectionSubject; org.truth0.subjects.StringSubject
truth,org.truth0.subjects,CollectionTest,collectionHasExactlyWithDuplicatesNotEnoughItemsFailure,12,1,0,207,1,org.truth0.subjects.CollectionSubject,org.truth0.subjects.CollectionSubject; org.truth0.subjects.StringSubject
truth,org.truth0.subjects,CollectionTest,collectionHasExactlyWithDuplicatesMissingItemFailure,12,1,0,219,1,org.truth0.subjects.CollectionSubject,org.truth0.subjects.CollectionSubject; org.truth0.subjects.StringSubject
truth,org.truth0.subjects,CollectionTest,collectionHasExactlyWithDuplicatesUnexpectedItemFailure,12,1,0,231,1,org.truth0.subjects.CollectionSubject,org.truth0.subjects.CollectionSubject; org.truth0.subjects.StringSubject
truth,org.truth0.subjects,CollectionTest,collectionHasExactlyWithDuplicateMissingElements,11,1,0,247,1,org.truth0.subjects.CollectionSubject,org.truth0.subjects.CollectionSubject; org.truth0.subjects.StringSubject
truth,org.truth0.subjects,CollectionTest,collectionHasExactlyWithNullFailure,11,1,0,258,1,org.truth0.subjects.CollectionSubject,org.truth0.subjects.CollectionSubject; org.truth0.subjects.StringSubject
truth,org.truth0.subjects,CollectionTest,collectionHasExactlyInOrder,3,1,0,269,1,org.truth0.subjects.Ordered,org.truth0.subjects.Ordered; org.truth0.subjects.CollectionSubject
truth,org.truth0.subjects,CollectionTest,collectionHasExactlyInOrderWithNull,3,1,0,273,1,org.truth0.subjects.Ordered,org.truth0.subjects.Ordered; org.truth0.subjects.CollectionSubject
truth,org.truth0.subjects,CollectionTest,collectionHasExactlyInOrderWithFailure,10,1,0,277,1,org.truth0.subjects.Ordered,org.truth0.subjects.Ordered; org.truth0.subjects.CollectionSubject; org.truth0.subjects.StringSubject
truth,org.truth0.subjects,CollectionTest,collectionIsEmpty,3,1,0,287,1,org.truth0.subjects.CollectionSubject,org.truth0.subjects.CollectionSubject
