Project Name,Package Name,Type Name,Method Name,Implementation Smell,Cause of the Smell,Method start line no
truth,com.google.common.truth,PrimitiveFloatArraySubjectTest,usingTolerance_contains_negativeTolerance,Magic Number,The method contains a magic number: 3.0f,252
truth,com.google.common.truth,PrimitiveFloatArraySubjectTest,usingTolerance_contains_negativeTolerance,Magic Number,The method contains a magic number: 2.0f,252
truth,com.google.common.truth,PrimitiveFloatArraySubjectTest,usingTolerance_containsAtLeast_primitiveFloatArray_success,Magic Number,The method contains a magic number: 1.1f,264
truth,com.google.common.truth,PrimitiveFloatArraySubjectTest,usingTolerance_containsAtLeast_primitiveFloatArray_success,Magic Number,The method contains a magic number: 3.3f,264
truth,com.google.common.truth,PrimitiveFloatArraySubjectTest,usingTolerance_containsAtLeast_primitiveFloatArray_success,Magic Number,The method contains a magic number: 2.2f,264
truth,com.google.common.truth,PrimitiveFloatArraySubjectTest,usingTolerance_containsAtLeast_primitiveFloatArray_success,Magic Number,The method contains a magic number: 1.1f,264
truth,com.google.common.truth,PrimitiveFloatArraySubjectTest,usingTolerance_containsAtLeast_primitiveFloatArray_failure,Long Statement,The length of the statement "expectFailureWhenTestingThat(array(1.1f`TOLERABLE_2POINT2`3.3f)).usingTolerance(DEFAULT_TOLERANCE).containsAtLeast(array(2.2f`99.99f));" is 135.,271
truth,com.google.common.truth,PrimitiveFloatArraySubjectTest,usingTolerance_containsAtLeast_primitiveFloatArray_failure,Magic Number,The method contains a magic number: 1.1f,271
truth,com.google.common.truth,PrimitiveFloatArraySubjectTest,usingTolerance_containsAtLeast_primitiveFloatArray_failure,Magic Number,The method contains a magic number: 3.3f,271
truth,com.google.common.truth,PrimitiveFloatArraySubjectTest,usingTolerance_containsAtLeast_primitiveFloatArray_failure,Magic Number,The method contains a magic number: 2.2f,271
truth,com.google.common.truth,PrimitiveFloatArraySubjectTest,usingTolerance_containsAtLeast_primitiveFloatArray_failure,Magic Number,The method contains a magic number: 99.99f,271
truth,com.google.common.truth,PrimitiveFloatArraySubjectTest,usingTolerance_containsAtLeast_primitiveFloatArray_failure,Magic Number,The method contains a magic number: 99.99f,271
truth,com.google.common.truth,PrimitiveFloatArraySubjectTest,usingTolerance_containsAtLeast_primitiveFloatArray_inOrder_success,Long Statement,The length of the statement "assertThat(array(1.1f`TOLERABLE_2POINT2`3.3f)).usingTolerance(DEFAULT_TOLERANCE).containsAtLeast(array(1.1f`2.2f)).inOrder();" is 125.,286
truth,com.google.common.truth,PrimitiveFloatArraySubjectTest,usingTolerance_containsAtLeast_primitiveFloatArray_inOrder_success,Magic Number,The method contains a magic number: 1.1f,286
truth,com.google.common.truth,PrimitiveFloatArraySubjectTest,usingTolerance_containsAtLeast_primitiveFloatArray_inOrder_success,Magic Number,The method contains a magic number: 3.3f,286
truth,com.google.common.truth,PrimitiveFloatArraySubjectTest,usingTolerance_containsAtLeast_primitiveFloatArray_inOrder_success,Magic Number,The method contains a magic number: 1.1f,286
truth,com.google.common.truth,PrimitiveFloatArraySubjectTest,usingTolerance_containsAtLeast_primitiveFloatArray_inOrder_success,Magic Number,The method contains a magic number: 2.2f,286
truth,com.google.common.truth,PrimitiveFloatArraySubjectTest,usingTolerance_containsAtLeast_primitiveFloatArray_inOrder_failure,Long Statement,The length of the statement "expectFailureWhenTestingThat(array(1.1f`TOLERABLE_2POINT2`3.3f)).usingTolerance(DEFAULT_TOLERANCE).containsAtLeast(array(2.2f`1.1f)).inOrder();" is 143.,294
truth,com.google.common.truth,PrimitiveFloatArraySubjectTest,usingTolerance_containsAtLeast_primitiveFloatArray_inOrder_failure,Long Statement,The length of the statement "assertFailureKeys("value of"`"required elements were all found` but order was wrong"`"expected order for required elements"`"testing whether"`"but was");" is 153.,294
truth,com.google.common.truth,PrimitiveFloatArraySubjectTest,usingTolerance_containsAtLeast_primitiveFloatArray_inOrder_failure,Magic Number,The method contains a magic number: 1.1f,294
truth,com.google.common.truth,PrimitiveFloatArraySubjectTest,usingTolerance_containsAtLeast_primitiveFloatArray_inOrder_failure,Magic Number,The method contains a magic number: 3.3f,294
truth,com.google.common.truth,PrimitiveFloatArraySubjectTest,usingTolerance_containsAtLeast_primitiveFloatArray_inOrder_failure,Magic Number,The method contains a magic number: 2.2f,294
truth,com.google.common.truth,PrimitiveFloatArraySubjectTest,usingTolerance_containsAtLeast_primitiveFloatArray_inOrder_failure,Magic Number,The method contains a magic number: 1.1f,294
truth,com.google.common.truth,PrimitiveFloatArraySubjectTest,usingTolerance_containsAtLeast_primitiveFloatArray_inOrder_failure,Magic Number,The method contains a magic number: 2.2f,294
truth,com.google.common.truth,PrimitiveFloatArraySubjectTest,usingTolerance_containsAtLeast_primitiveFloatArray_inOrder_failure,Magic Number,The method contains a magic number: 1.1f,294
truth,com.google.common.truth,PrimitiveFloatArraySubjectTest,usingTolerance_containsAnyOf_primitiveFloatArray_success,Magic Number,The method contains a magic number: 3.0f,310
truth,com.google.common.truth,PrimitiveFloatArraySubjectTest,usingTolerance_containsAnyOf_primitiveFloatArray_success,Magic Number,The method contains a magic number: 99.99f,310
truth,com.google.common.truth,PrimitiveFloatArraySubjectTest,usingTolerance_containsAnyOf_primitiveFloatArray_success,Magic Number,The method contains a magic number: 2.2f,310
truth,com.google.common.truth,PrimitiveFloatArraySubjectTest,usingTolerance_containsAnyOf_primitiveFloatArray_failure,Long Statement,The length of the statement "expectFailureWhenTestingThat(array(1.1f`TOLERABLE_2POINT2`3.3f)).usingTolerance(DEFAULT_TOLERANCE).containsAnyOf(array(99.99f`999.999f));" is 137.,317
truth,com.google.common.truth,PrimitiveFloatArraySubjectTest,usingTolerance_containsAnyOf_primitiveFloatArray_failure,Magic Number,The method contains a magic number: 1.1f,317
truth,com.google.common.truth,PrimitiveFloatArraySubjectTest,usingTolerance_containsAnyOf_primitiveFloatArray_failure,Magic Number,The method contains a magic number: 3.3f,317
truth,com.google.common.truth,PrimitiveFloatArraySubjectTest,usingTolerance_containsAnyOf_primitiveFloatArray_failure,Magic Number,The method contains a magic number: 99.99f,317
truth,com.google.common.truth,PrimitiveFloatArraySubjectTest,usingTolerance_containsAnyOf_primitiveFloatArray_failure,Magic Number,The method contains a magic number: 999.999f,317
truth,com.google.common.truth,PrimitiveFloatArraySubjectTest,usingTolerance_containsAnyOf_primitiveFloatArray_failure,Magic Number,The method contains a magic number: 99.99f,317
truth,com.google.common.truth,PrimitiveFloatArraySubjectTest,usingTolerance_containsAnyOf_primitiveFloatArray_failure,Magic Number,The method contains a magic number: 999.999f,317
truth,com.google.common.truth,PrimitiveFloatArraySubjectTest,usingTolerance_containsExactly_primitiveFloatArray_success,Magic Number,The method contains a magic number: 1.1f,326
truth,com.google.common.truth,PrimitiveFloatArraySubjectTest,usingTolerance_containsExactly_primitiveFloatArray_success,Magic Number,The method contains a magic number: 3.3f,326
truth,com.google.common.truth,PrimitiveFloatArraySubjectTest,usingTolerance_containsExactly_primitiveFloatArray_success,Magic Number,The method contains a magic number: 2.2f,326
truth,com.google.common.truth,PrimitiveFloatArraySubjectTest,usingTolerance_containsExactly_primitiveFloatArray_success,Magic Number,The method contains a magic number: 1.1f,326
truth,com.google.common.truth,PrimitiveFloatArraySubjectTest,usingTolerance_containsExactly_primitiveFloatArray_success,Magic Number,The method contains a magic number: 3.3f,326
truth,com.google.common.truth,PrimitiveFloatArraySubjectTest,usingTolerance_containsExactly_primitiveFloatArray_failure,Long Statement,The length of the statement "expectFailureWhenTestingThat(array(1.1f`TOLERABLE_2POINT2`3.3f)).usingTolerance(DEFAULT_TOLERANCE).containsExactly(array(2.2f`1.1f));" is 133.,333
truth,com.google.common.truth,PrimitiveFloatArraySubjectTest,usingTolerance_containsExactly_primitiveFloatArray_failure,Magic Number,The method contains a magic number: 1.1f,333
truth,com.google.common.truth,PrimitiveFloatArraySubjectTest,usingTolerance_containsExactly_primitiveFloatArray_failure,Magic Number,The method contains a magic number: 3.3f,333
truth,com.google.common.truth,PrimitiveFloatArraySubjectTest,usingTolerance_containsExactly_primitiveFloatArray_failure,Magic Number,The method contains a magic number: 2.2f,333
truth,com.google.common.truth,PrimitiveFloatArraySubjectTest,usingTolerance_containsExactly_primitiveFloatArray_failure,Magic Number,The method contains a magic number: 1.1f,333
truth,com.google.common.truth,PrimitiveFloatArraySubjectTest,usingTolerance_containsExactly_primitiveFloatArray_failure,Magic Number,The method contains a magic number: 3.3f,333
truth,com.google.common.truth,PrimitiveFloatArraySubjectTest,usingTolerance_containsExactly_primitiveFloatArray_inOrder_success,Long Statement,The length of the statement "assertThat(array(1.1f`TOLERABLE_2POINT2`3.3f)).usingTolerance(DEFAULT_TOLERANCE).containsExactly(array(1.1f`2.2f`3.3f)).inOrder();" is 130.,343
truth,com.google.common.truth,PrimitiveFloatArraySubjectTest,usingTolerance_containsExactly_primitiveFloatArray_inOrder_success,Magic Number,The method contains a magic number: 1.1f,343
truth,com.google.common.truth,PrimitiveFloatArraySubjectTest,usingTolerance_containsExactly_primitiveFloatArray_inOrder_success,Magic Number,The method contains a magic number: 3.3f,343
truth,com.google.common.truth,PrimitiveFloatArraySubjectTest,usingTolerance_containsExactly_primitiveFloatArray_inOrder_success,Magic Number,The method contains a magic number: 1.1f,343
truth,com.google.common.truth,PrimitiveFloatArraySubjectTest,usingTolerance_containsExactly_primitiveFloatArray_inOrder_success,Magic Number,The method contains a magic number: 2.2f,343
truth,com.google.common.truth,PrimitiveFloatArraySubjectTest,usingTolerance_containsExactly_primitiveFloatArray_inOrder_success,Magic Number,The method contains a magic number: 3.3f,343
truth,com.google.common.truth,PrimitiveFloatArraySubjectTest,usingTolerance_containsExactly_primitiveFloatArray_inOrder_failure,Long Statement,The length of the statement "expectFailureWhenTestingThat(array(1.1f`TOLERABLE_2POINT2`3.3f)).usingTolerance(DEFAULT_TOLERANCE).containsExactly(array(2.2f`1.1f`3.3f)).inOrder();" is 148.,351
truth,com.google.common.truth,PrimitiveFloatArraySubjectTest,usingTolerance_containsExactly_primitiveFloatArray_inOrder_failure,Magic Number,The method contains a magic number: 1.1f,351
truth,com.google.common.truth,PrimitiveFloatArraySubjectTest,usingTolerance_containsExactly_primitiveFloatArray_inOrder_failure,Magic Number,The method contains a magic number: 3.3f,351
truth,com.google.common.truth,PrimitiveFloatArraySubjectTest,usingTolerance_containsExactly_primitiveFloatArray_inOrder_failure,Magic Number,The method contains a magic number: 2.2f,351
truth,com.google.common.truth,PrimitiveFloatArraySubjectTest,usingTolerance_containsExactly_primitiveFloatArray_inOrder_failure,Magic Number,The method contains a magic number: 1.1f,351
truth,com.google.common.truth,PrimitiveFloatArraySubjectTest,usingTolerance_containsExactly_primitiveFloatArray_inOrder_failure,Magic Number,The method contains a magic number: 3.3f,351
truth,com.google.common.truth,PrimitiveFloatArraySubjectTest,usingTolerance_containsExactly_primitiveFloatArray_inOrder_failure,Magic Number,The method contains a magic number: 2.2f,351
truth,com.google.common.truth,PrimitiveFloatArraySubjectTest,usingTolerance_containsExactly_primitiveFloatArray_inOrder_failure,Magic Number,The method contains a magic number: 1.1f,351
truth,com.google.common.truth,PrimitiveFloatArraySubjectTest,usingTolerance_containsExactly_primitiveFloatArray_inOrder_failure,Magic Number,The method contains a magic number: 3.3f,351
truth,com.google.common.truth,PrimitiveFloatArraySubjectTest,usingTolerance_containsNoneOf_primitiveFloatArray_success,Magic Number,The method contains a magic number: 1.1f,366
truth,com.google.common.truth,PrimitiveFloatArraySubjectTest,usingTolerance_containsNoneOf_primitiveFloatArray_success,Magic Number,The method contains a magic number: 3.3f,366
truth,com.google.common.truth,PrimitiveFloatArraySubjectTest,usingTolerance_containsNoneOf_primitiveFloatArray_success,Magic Number,The method contains a magic number: 99.99f,366
truth,com.google.common.truth,PrimitiveFloatArraySubjectTest,usingTolerance_containsNoneOf_primitiveFloatArray_success,Magic Number,The method contains a magic number: 999.999f,366
truth,com.google.common.truth,PrimitiveFloatArraySubjectTest,usingTolerance_containsNoneOf_primitiveFloatArray_failure,Long Statement,The length of the statement "expectFailureWhenTestingThat(array(1.1f`TOLERABLE_2POINT2`3.3f)).usingTolerance(DEFAULT_TOLERANCE).containsNoneOf(array(99.99f`2.2f));" is 134.,373
truth,com.google.common.truth,PrimitiveFloatArraySubjectTest,usingTolerance_containsNoneOf_primitiveFloatArray_failure,Long Statement,The length of the statement "assertFailureKeys("value of"`"expected not to contain any of"`"testing whether"`"but contained"`"corresponding to"`"---"`"full contents");" is 138.,373
truth,com.google.common.truth,PrimitiveFloatArraySubjectTest,usingTolerance_containsNoneOf_primitiveFloatArray_failure,Magic Number,The method contains a magic number: 1.1f,373
truth,com.google.common.truth,PrimitiveFloatArraySubjectTest,usingTolerance_containsNoneOf_primitiveFloatArray_failure,Magic Number,The method contains a magic number: 3.3f,373
truth,com.google.common.truth,PrimitiveFloatArraySubjectTest,usingTolerance_containsNoneOf_primitiveFloatArray_failure,Magic Number,The method contains a magic number: 99.99f,373
truth,com.google.common.truth,PrimitiveFloatArraySubjectTest,usingTolerance_containsNoneOf_primitiveFloatArray_failure,Magic Number,The method contains a magic number: 2.2f,373
truth,com.google.common.truth,PrimitiveFloatArraySubjectTest,usingTolerance_containsNoneOf_primitiveFloatArray_failure,Magic Number,The method contains a magic number: 99.99f,373
truth,com.google.common.truth,PrimitiveFloatArraySubjectTest,usingTolerance_containsNoneOf_primitiveFloatArray_failure,Magic Number,The method contains a magic number: 2.2f,373
truth,com.google.common.truth,PrimitiveFloatArraySubjectTest,usingTolerance_containsNoneOf_primitiveFloatArray_failure,Magic Number,The method contains a magic number: 2.2f,373
truth,com.google.common.truth,PrimitiveFloatArraySubjectTest,usingExactEquality_contains_success,Magic Number,The method contains a magic number: 2.0f,391
truth,com.google.common.truth,PrimitiveFloatArraySubjectTest,usingExactEquality_contains_success,Magic Number,The method contains a magic number: 3.0f,391
truth,com.google.common.truth,PrimitiveFloatArraySubjectTest,usingExactEquality_contains_success,Magic Number,The method contains a magic number: 2.0f,391
truth,com.google.common.truth,PrimitiveFloatArraySubjectTest,usingExactEquality_contains_failure,Magic Number,The method contains a magic number: 1.1f,396
truth,com.google.common.truth,PrimitiveFloatArraySubjectTest,usingExactEquality_contains_failure,Magic Number,The method contains a magic number: 3.3f,396
truth,com.google.common.truth,PrimitiveFloatArraySubjectTest,usingExactEquality_contains_failure,Magic Number,The method contains a magic number: 2.2f,396
truth,com.google.common.truth,PrimitiveFloatArraySubjectTest,usingExactEquality_contains_failure,Magic Number,The method contains a magic number: 2.2f,396
truth,com.google.common.truth,PrimitiveFloatArraySubjectTest,usingExactEquality_contains_failure,Magic Number,The method contains a magic number: 1.1f,396
truth,com.google.common.truth,PrimitiveFloatArraySubjectTest,usingExactEquality_contains_failure,Magic Number,The method contains a magic number: 3.3f,396
truth,com.google.common.truth,PrimitiveFloatArraySubjectTest,usingExactEquality_contains_otherTypes,Magic Number,The method contains a magic number: 2.0f,407
truth,com.google.common.truth,PrimitiveFloatArraySubjectTest,usingExactEquality_contains_otherTypes,Magic Number,The method contains a magic number: 3.0f,407
truth,com.google.common.truth,PrimitiveFloatArraySubjectTest,usingExactEquality_contains_otherTypes,Magic Number,The method contains a magic number: 2,407
truth,com.google.common.truth,PrimitiveFloatArraySubjectTest,usingExactEquality_contains_otherTypes,Magic Number,The method contains a magic number: 24,407
truth,com.google.common.truth,PrimitiveFloatArraySubjectTest,usingExactEquality_contains_otherTypes,Magic Number,The method contains a magic number: 3.0f,407
truth,com.google.common.truth,PrimitiveFloatArraySubjectTest,usingExactEquality_contains_otherTypes,Magic Number,The method contains a magic number: 24,407
truth,com.google.common.truth,PrimitiveFloatArraySubjectTest,usingExactEquality_contains_otherTypes,Magic Number,The method contains a magic number: 2.0f,407
truth,com.google.common.truth,PrimitiveFloatArraySubjectTest,usingExactEquality_contains_otherTypes,Magic Number,The method contains a magic number: 3.0f,407
truth,com.google.common.truth,PrimitiveFloatArraySubjectTest,usingExactEquality_contains_otherTypes,Magic Number,The method contains a magic number: 2L,407
truth,com.google.common.truth,PrimitiveFloatArraySubjectTest,usingExactEquality_contains_otherTypes,Magic Number,The method contains a magic number: 24,407
truth,com.google.common.truth,PrimitiveFloatArraySubjectTest,usingExactEquality_contains_otherTypes,Magic Number,The method contains a magic number: 3.0f,407
truth,com.google.common.truth,PrimitiveFloatArraySubjectTest,usingExactEquality_contains_otherTypes,Magic Number,The method contains a magic number: 24,407
truth,com.google.common.truth,PrimitiveFloatArraySubjectTest,usingExactEquality_contains_otherTypes_intOutOfRange,Long Statement,The length of the statement "assertFailureKeys("value of"`"expected to contain"`"testing whether"`"but was"`"additionally` one or more exceptions were thrown while comparing elements"`"first exception");" is 174.,417
truth,com.google.common.truth,PrimitiveFloatArraySubjectTest,usingExactEquality_contains_otherTypes_intOutOfRange,Long Statement,The length of the statement "assertThatFailure().factValue("first exception").startsWith("compare(" + actual[0] + "` "+ expected+ ") threw java.lang.IllegalArgumentException");" is 147.,417
truth,com.google.common.truth,PrimitiveFloatArraySubjectTest,usingExactEquality_contains_otherTypes_intOutOfRange,Long Statement,The length of the statement "assertThatFailure().factValue("first exception").contains("Expected value " + expected + " in assertion using exact float equality was an int with an absolute value "+ "greater than 2^24 which has no exact float representation");" is 229.,417
truth,com.google.common.truth,PrimitiveFloatArraySubjectTest,usingExactEquality_contains_otherTypes_intOutOfRange,Magic Number,The method contains a magic number: 24,417
truth,com.google.common.truth,PrimitiveFloatArraySubjectTest,usingExactEquality_contains_otherTypes_intOutOfRange,Magic Number,The method contains a magic number: 2.0f,417
truth,com.google.common.truth,PrimitiveFloatArraySubjectTest,usingExactEquality_contains_otherTypes_intOutOfRange,Magic Number,The method contains a magic number: 3.0f,417
truth,com.google.common.truth,PrimitiveFloatArraySubjectTest,usingExactEquality_contains_otherTypes_longOutOfRange,Long Statement,The length of the statement "assertFailureKeys("value of"`"expected to contain"`"testing whether"`"but was"`"additionally` one or more exceptions were thrown while comparing elements"`"first exception");" is 174.,446
truth,com.google.common.truth,PrimitiveFloatArraySubjectTest,usingExactEquality_contains_otherTypes_longOutOfRange,Long Statement,The length of the statement "assertThatFailure().factValue("first exception").startsWith("compare(" + actual[0] + "` "+ expected+ ") threw java.lang.IllegalArgumentException");" is 147.,446
truth,com.google.common.truth,PrimitiveFloatArraySubjectTest,usingExactEquality_contains_otherTypes_longOutOfRange,Long Statement,The length of the statement "assertThatFailure().factValue("first exception").contains("Expected value " + expected + " in assertion using exact float equality was a long with an absolute value "+ "greater than 2^24 which has no exact float representation");" is 229.,446
truth,com.google.common.truth,PrimitiveFloatArraySubjectTest,usingExactEquality_contains_otherTypes_longOutOfRange,Magic Number,The method contains a magic number: 24,446
truth,com.google.common.truth,PrimitiveFloatArraySubjectTest,usingExactEquality_contains_otherTypes_longOutOfRange,Magic Number,The method contains a magic number: 2.0f,446
truth,com.google.common.truth,PrimitiveFloatArraySubjectTest,usingExactEquality_contains_otherTypes_longOutOfRange,Magic Number,The method contains a magic number: 3.0f,446
truth,com.google.common.truth,PrimitiveFloatArraySubjectTest,usingExactEquality_contains_otherTypes_doubleNotSupported,Long Statement,The length of the statement "assertFailureKeys("value of"`"expected to contain"`"testing whether"`"but was"`"additionally` one or more exceptions were thrown while comparing elements"`"first exception");" is 174.,476
truth,com.google.common.truth,PrimitiveFloatArraySubjectTest,usingExactEquality_contains_otherTypes_doubleNotSupported,Long Statement,The length of the statement "assertThatFailure().factValue("first exception").startsWith("compare(" + actual[0] + "` "+ expected+ ") threw java.lang.IllegalArgumentException");" is 147.,476
truth,com.google.common.truth,PrimitiveFloatArraySubjectTest,usingExactEquality_contains_otherTypes_doubleNotSupported,Long Statement,The length of the statement "assertThatFailure().factValue("first exception").contains("Expected value in assertion using exact float equality was a double` which is not " + "supported as a double may not have an exact float representation");" is 213.,476
truth,com.google.common.truth,PrimitiveFloatArraySubjectTest,usingExactEquality_contains_otherTypes_doubleNotSupported,Magic Number,The method contains a magic number: 2.0,476
truth,com.google.common.truth,PrimitiveFloatArraySubjectTest,usingExactEquality_contains_otherTypes_doubleNotSupported,Magic Number,The method contains a magic number: 2.0f,476
truth,com.google.common.truth,PrimitiveFloatArraySubjectTest,usingExactEquality_contains_otherTypes_doubleNotSupported,Magic Number,The method contains a magic number: 3.0f,476
truth,com.google.common.truth,PrimitiveFloatArraySubjectTest,usingExactEquality_contains_otherTypes_bigIntegerNotSupported,Long Statement,The length of the statement "assertFailureKeys("value of"`"expected to contain"`"testing whether"`"but was"`"additionally` one or more exceptions were thrown while comparing elements"`"first exception");" is 174.,503
truth,com.google.common.truth,PrimitiveFloatArraySubjectTest,usingExactEquality_contains_otherTypes_bigIntegerNotSupported,Long Statement,The length of the statement "assertThatFailure().factValue("first exception").startsWith("compare(" + actual[0] + "` "+ expected+ ") threw java.lang.IllegalArgumentException");" is 147.,503
truth,com.google.common.truth,PrimitiveFloatArraySubjectTest,usingExactEquality_contains_otherTypes_bigIntegerNotSupported,Long Statement,The length of the statement "assertThatFailure().factValue("first exception").contains("Expected value in assertion using exact float equality was of unsupported type " + BigInteger.class + " (it may not have an exact float representation)");" is 213.,503
truth,com.google.common.truth,PrimitiveFloatArraySubjectTest,usingExactEquality_contains_otherTypes_bigIntegerNotSupported,Magic Number,The method contains a magic number: 2,503
truth,com.google.common.truth,PrimitiveFloatArraySubjectTest,usingExactEquality_contains_otherTypes_bigIntegerNotSupported,Magic Number,The method contains a magic number: 2.0f,503
truth,com.google.common.truth,PrimitiveFloatArraySubjectTest,usingExactEquality_contains_otherTypes_bigIntegerNotSupported,Magic Number,The method contains a magic number: 3.0f,503
truth,com.google.common.truth,PrimitiveFloatArraySubjectTest,usingExactEquality_contains_otherTypes_bigDecimalNotSupported,Long Statement,The length of the statement "assertFailureKeys("value of"`"expected to contain"`"testing whether"`"but was"`"additionally` one or more exceptions were thrown while comparing elements"`"first exception");" is 174.,532
truth,com.google.common.truth,PrimitiveFloatArraySubjectTest,usingExactEquality_contains_otherTypes_bigDecimalNotSupported,Long Statement,The length of the statement "assertThatFailure().factValue("first exception").startsWith("compare(" + actual[0] + "` "+ expected+ ") threw java.lang.IllegalArgumentException");" is 147.,532
truth,com.google.common.truth,PrimitiveFloatArraySubjectTest,usingExactEquality_contains_otherTypes_bigDecimalNotSupported,Long Statement,The length of the statement "assertThatFailure().factValue("first exception").contains("Expected value in assertion using exact float equality was of unsupported type " + BigDecimal.class + " (it may not have an exact float representation)");" is 213.,532
truth,com.google.common.truth,PrimitiveFloatArraySubjectTest,usingExactEquality_contains_otherTypes_bigDecimalNotSupported,Magic Number,The method contains a magic number: 2.0,532
truth,com.google.common.truth,PrimitiveFloatArraySubjectTest,usingExactEquality_contains_otherTypes_bigDecimalNotSupported,Magic Number,The method contains a magic number: 2.0f,532
truth,com.google.common.truth,PrimitiveFloatArraySubjectTest,usingExactEquality_contains_otherTypes_bigDecimalNotSupported,Magic Number,The method contains a magic number: 3.0f,532
truth,com.google.common.truth,PrimitiveFloatArraySubjectTest,usingExactEquality_contains_successWithInfinity,Magic Number,The method contains a magic number: 3.0f,561
truth,com.google.common.truth,PrimitiveFloatArraySubjectTest,usingExactEquality_contains_successWithNaN,Magic Number,The method contains a magic number: 3.0f,568
truth,com.google.common.truth,PrimitiveFloatArraySubjectTest,usingExactEquality_contains_failureWithNegativeZero,Magic Number,The method contains a magic number: 3.0f,573
truth,com.google.common.truth,PrimitiveFloatArraySubjectTest,usingExactEquality_contains_nullExpected,Long Statement,The length of the statement "assertFailureKeys("value of"`"expected to contain"`"testing whether"`"but was"`"additionally` one or more exceptions were thrown while comparing elements"`"first exception");" is 174.,580
truth,com.google.common.truth,PrimitiveFloatArraySubjectTest,usingExactEquality_contains_nullExpected,Long Statement,The length of the statement "assertThatFailure().factValue("first exception").startsWith("compare(" + actual[0] + "` null) threw java.lang.NullPointerException");" is 133.,580
truth,com.google.common.truth,PrimitiveFloatArraySubjectTest,usingExactEquality_contains_nullExpected,Magic Number,The method contains a magic number: 2.0f,580
truth,com.google.common.truth,PrimitiveFloatArraySubjectTest,usingExactEquality_contains_nullExpected,Magic Number,The method contains a magic number: 3.0f,580
truth,com.google.common.truth,PrimitiveFloatArraySubjectTest,usingExactEquality_containsAtLeast_primitiveFloatArray_success,Magic Number,The method contains a magic number: 2.0f,597
truth,com.google.common.truth,PrimitiveFloatArraySubjectTest,usingExactEquality_containsAtLeast_primitiveFloatArray_success,Magic Number,The method contains a magic number: 3.0f,597
truth,com.google.common.truth,PrimitiveFloatArraySubjectTest,usingExactEquality_containsAtLeast_primitiveFloatArray_success,Magic Number,The method contains a magic number: 2.0f,597
truth,com.google.common.truth,PrimitiveFloatArraySubjectTest,usingExactEquality_containsAtLeast_primitiveFloatArray_failure,Magic Number,The method contains a magic number: 1.1f,602
truth,com.google.common.truth,PrimitiveFloatArraySubjectTest,usingExactEquality_containsAtLeast_primitiveFloatArray_failure,Magic Number,The method contains a magic number: 2.2f,602
truth,com.google.common.truth,PrimitiveFloatArraySubjectTest,usingExactEquality_containsAtLeast_primitiveFloatArray_failure,Magic Number,The method contains a magic number: 3.3f,602
truth,com.google.common.truth,PrimitiveFloatArraySubjectTest,usingExactEquality_containsAtLeast_primitiveFloatArray_failure,Magic Number,The method contains a magic number: 2.2f,602
truth,com.google.common.truth,PrimitiveFloatArraySubjectTest,usingExactEquality_containsAtLeast_primitiveFloatArray_failure,Magic Number,The method contains a magic number: 99.99f,602
truth,com.google.common.truth,PrimitiveFloatArraySubjectTest,usingExactEquality_containsAtLeast_primitiveFloatArray_failure,Magic Number,The method contains a magic number: 99.99f,602
truth,com.google.common.truth,PrimitiveFloatArraySubjectTest,usingExactEquality_containsAtLeast_primitiveFloatArray_inOrder_success,Magic Number,The method contains a magic number: 2.0f,617
truth,com.google.common.truth,PrimitiveFloatArraySubjectTest,usingExactEquality_containsAtLeast_primitiveFloatArray_inOrder_success,Magic Number,The method contains a magic number: 3.0f,617
truth,com.google.common.truth,PrimitiveFloatArraySubjectTest,usingExactEquality_containsAtLeast_primitiveFloatArray_inOrder_success,Magic Number,The method contains a magic number: 2.0f,617
truth,com.google.common.truth,PrimitiveFloatArraySubjectTest,usingExactEquality_containsAtLeast_primitiveFloatArray_inOrder_failure,Long Statement,The length of the statement "assertFailureKeys("value of"`"required elements were all found` but order was wrong"`"expected order for required elements"`"testing whether"`"but was");" is 153.,625
truth,com.google.common.truth,PrimitiveFloatArraySubjectTest,usingExactEquality_containsAtLeast_primitiveFloatArray_inOrder_failure,Magic Number,The method contains a magic number: 1.1f,625
truth,com.google.common.truth,PrimitiveFloatArraySubjectTest,usingExactEquality_containsAtLeast_primitiveFloatArray_inOrder_failure,Magic Number,The method contains a magic number: 2.2f,625
truth,com.google.common.truth,PrimitiveFloatArraySubjectTest,usingExactEquality_containsAtLeast_primitiveFloatArray_inOrder_failure,Magic Number,The method contains a magic number: 3.3f,625
truth,com.google.common.truth,PrimitiveFloatArraySubjectTest,usingExactEquality_containsAtLeast_primitiveFloatArray_inOrder_failure,Magic Number,The method contains a magic number: 2.2f,625
truth,com.google.common.truth,PrimitiveFloatArraySubjectTest,usingExactEquality_containsAtLeast_primitiveFloatArray_inOrder_failure,Magic Number,The method contains a magic number: 1.1f,625
truth,com.google.common.truth,PrimitiveFloatArraySubjectTest,usingExactEquality_containsAtLeast_primitiveFloatArray_inOrder_failure,Magic Number,The method contains a magic number: 2.2f,625
truth,com.google.common.truth,PrimitiveFloatArraySubjectTest,usingExactEquality_containsAtLeast_primitiveFloatArray_inOrder_failure,Magic Number,The method contains a magic number: 1.1f,625
truth,com.google.common.truth,PrimitiveFloatArraySubjectTest,usingExactEquality_containsAnyOf_primitiveFloatArray_success,Magic Number,The method contains a magic number: 2.0f,641
