Project Name,Package Name,Type Name,Method Name,Implementation Smell,Cause of the Smell,Method start line no
truth,com.google.common.truth,MapSubjectTest,containsExactlyExtraKey,Long Statement,The length of the statement "assertThat(expectFailure.getFailure()).hasMessageThat().isEqualTo("Not true that <{jan=1` feb=2` march=3}> contains exactly <{feb=2` jan=1}>. " + "It has the following entries with unexpected keys: {march=3}");" is 210.,140
truth,com.google.common.truth,MapSubjectTest,containsExactlyExtraKey,Magic Number,The method contains a magic number: 2,140
truth,com.google.common.truth,MapSubjectTest,containsExactlyExtraKey,Magic Number,The method contains a magic number: 3,140
truth,com.google.common.truth,MapSubjectTest,containsExactlyExtraKey,Magic Number,The method contains a magic number: 2,140
truth,com.google.common.truth,MapSubjectTest,containsExactlyExtraKeyInOrder,Long Statement,The length of the statement "assertThat(expectFailure.getFailure()).hasMessageThat().isEqualTo("Not true that <{jan=1` feb=2` march=3}> contains exactly <{feb=2` jan=1}>. " + "It has the following entries with unexpected keys: {march=3}");" is 210.,151
truth,com.google.common.truth,MapSubjectTest,containsExactlyExtraKeyInOrder,Magic Number,The method contains a magic number: 2,151
truth,com.google.common.truth,MapSubjectTest,containsExactlyExtraKeyInOrder,Magic Number,The method contains a magic number: 3,151
truth,com.google.common.truth,MapSubjectTest,containsExactlyExtraKeyInOrder,Magic Number,The method contains a magic number: 2,151
truth,com.google.common.truth,MapSubjectTest,containsExactlyMissingKey,Long Statement,The length of the statement "assertThat(expectFailure.getFailure()).hasMessageThat().isEqualTo("Not true that <{jan=1` feb=2}> contains exactly <{jan=1` march=3` feb=2}>. " + "It is missing keys for the following entries: {march=3}");" is 205.,162
truth,com.google.common.truth,MapSubjectTest,containsExactlyMissingKey,Magic Number,The method contains a magic number: 2,162
truth,com.google.common.truth,MapSubjectTest,containsExactlyMissingKey,Magic Number,The method contains a magic number: 3,162
truth,com.google.common.truth,MapSubjectTest,containsExactlyMissingKey,Magic Number,The method contains a magic number: 2,162
truth,com.google.common.truth,MapSubjectTest,containsExactlyWrongValue,Long Statement,The length of the statement "assertThat(expectFailure.getFailure()).hasMessageThat().isEqualTo("Not true that <{jan=1` feb=2` march=3}> contains exactly <{jan=1` march=33` feb=2}>. " + "It has the following entries with matching keys but different values: " + "{march=(expected 33 but got 3)}");" is 266.,173
truth,com.google.common.truth,MapSubjectTest,containsExactlyWrongValue,Magic Number,The method contains a magic number: 2,173
truth,com.google.common.truth,MapSubjectTest,containsExactlyWrongValue,Magic Number,The method contains a magic number: 3,173
truth,com.google.common.truth,MapSubjectTest,containsExactlyWrongValue,Magic Number,The method contains a magic number: 33,173
truth,com.google.common.truth,MapSubjectTest,containsExactlyWrongValue,Magic Number,The method contains a magic number: 2,173
truth,com.google.common.truth,MapSubjectTest,containsExactlyWrongValueWithNull,Long Statement,The length of the statement "assertThat(expectFailure.getFailure()).hasMessageThat().isEqualTo("Not true that <{jan=1` feb=2` march=3}> contains exactly " + "<{jan=1` march=null` feb=2}>. It has the following entries with matching keys " + "but different values: {march=(expected null but got 3)}");" is 270.,185
truth,com.google.common.truth,MapSubjectTest,containsExactlyWrongValueWithNull,Magic Number,The method contains a magic number: 2,185
truth,com.google.common.truth,MapSubjectTest,containsExactlyWrongValueWithNull,Magic Number,The method contains a magic number: 3,185
truth,com.google.common.truth,MapSubjectTest,containsExactlyWrongValueWithNull,Magic Number,The method contains a magic number: 2,185
truth,com.google.common.truth,MapSubjectTest,containsExactlyExtraKeyAndMissingKey,Long Statement,The length of the statement "assertThat(expectFailure.getFailure()).hasMessageThat().isEqualTo("Not true that <{jan=1` march=3}> contains exactly <{jan=1` feb=2}>. " + "It is missing keys for the following entries: {feb=2} " + "and has the following entries with unexpected keys: {march=3}");" is 263.,198
truth,com.google.common.truth,MapSubjectTest,containsExactlyExtraKeyAndMissingKey,Magic Number,The method contains a magic number: 3,198
truth,com.google.common.truth,MapSubjectTest,containsExactlyExtraKeyAndMissingKey,Magic Number,The method contains a magic number: 2,198
truth,com.google.common.truth,MapSubjectTest,containsExactlyExtraKeyAndWrongValue,Long Statement,The length of the statement "assertThat(expectFailure.getFailure()).hasMessageThat().isEqualTo("Not true that <{jan=1` feb=2` march=3}> contains exactly <{jan=1` march=33}>. " + "It has the following entries with unexpected keys: {feb=2} " + "and has the following entries with matching keys but different values: "+ "{march=(expected 33 but got 3)}");" is 323.,210
truth,com.google.common.truth,MapSubjectTest,containsExactlyExtraKeyAndWrongValue,Magic Number,The method contains a magic number: 2,210
truth,com.google.common.truth,MapSubjectTest,containsExactlyExtraKeyAndWrongValue,Magic Number,The method contains a magic number: 3,210
truth,com.google.common.truth,MapSubjectTest,containsExactlyExtraKeyAndWrongValue,Magic Number,The method contains a magic number: 33,210
truth,com.google.common.truth,MapSubjectTest,containsExactlyMissingKeyAndWrongValue,Long Statement,The length of the statement "assertThat(expectFailure.getFailure()).hasMessageThat().isEqualTo("Not true that <{jan=1` march=3}> contains exactly <{jan=1` march=33` feb=2}>. " + "It is missing keys for the following entries: {feb=2} " + "and has the following entries with matching keys but different values: "+ "{march=(expected 33 but got 3)}");" is 318.,223
truth,com.google.common.truth,MapSubjectTest,containsExactlyMissingKeyAndWrongValue,Magic Number,The method contains a magic number: 3,223
truth,com.google.common.truth,MapSubjectTest,containsExactlyMissingKeyAndWrongValue,Magic Number,The method contains a magic number: 33,223
truth,com.google.common.truth,MapSubjectTest,containsExactlyMissingKeyAndWrongValue,Magic Number,The method contains a magic number: 2,223
truth,com.google.common.truth,MapSubjectTest,containsExactlyExtraKeyAndMissingKeyAndWrongValue,Long Statement,The length of the statement "assertThat(expectFailure.getFailure()).hasMessageThat().isEqualTo("Not true that <{jan=1` march=3}> contains exactly <{march=33` feb=2}>. " + "It is missing keys for the following entries: {feb=2} " + "and has the following entries with unexpected keys: {jan=1} "+ "and has the following entries with matching keys but different values: "+ "{march=(expected 33 but got 3)}");" is 375.,236
truth,com.google.common.truth,MapSubjectTest,containsExactlyExtraKeyAndMissingKeyAndWrongValue,Magic Number,The method contains a magic number: 3,236
truth,com.google.common.truth,MapSubjectTest,containsExactlyExtraKeyAndMissingKeyAndWrongValue,Magic Number,The method contains a magic number: 33,236
truth,com.google.common.truth,MapSubjectTest,containsExactlyExtraKeyAndMissingKeyAndWrongValue,Magic Number,The method contains a magic number: 2,236
truth,com.google.common.truth,MapSubjectTest,containsExactlyNotInOrder,Long Statement,The length of the statement "assertThat(expectFailure.getFailure()).hasMessageThat().isEqualTo("Not true that <{jan=1` feb=2` march=3}> contains exactly these entries in order " + "<{jan=1` march=3` feb=2}>");" is 180.,250
truth,com.google.common.truth,MapSubjectTest,containsExactlyNotInOrder,Magic Number,The method contains a magic number: 2,250
truth,com.google.common.truth,MapSubjectTest,containsExactlyNotInOrder,Magic Number,The method contains a magic number: 3,250
truth,com.google.common.truth,MapSubjectTest,containsExactlyNotInOrder,Magic Number,The method contains a magic number: 3,250
truth,com.google.common.truth,MapSubjectTest,containsExactlyNotInOrder,Magic Number,The method contains a magic number: 2,250
truth,com.google.common.truth,MapSubjectTest,containsExactlyNotInOrder,Magic Number,The method contains a magic number: 3,250
truth,com.google.common.truth,MapSubjectTest,containsExactlyNotInOrder,Magic Number,The method contains a magic number: 2,250
truth,com.google.common.truth,MapSubjectTest,containsExactlyBadNumberOfArgs,Long Statement,The length of the statement "assertThat(expected).hasMessageThat().isEqualTo("There must be an equal number of key/value pairs " + "(i.e.` the number of key/value parameters (13) must be even).");" is 167.,265
truth,com.google.common.truth,MapSubjectTest,containsExactlyBadNumberOfArgs,Magic Number,The method contains a magic number: 2,265
truth,com.google.common.truth,MapSubjectTest,containsExactlyBadNumberOfArgs,Magic Number,The method contains a magic number: 3,265
truth,com.google.common.truth,MapSubjectTest,containsExactlyBadNumberOfArgs,Magic Number,The method contains a magic number: 4,265
truth,com.google.common.truth,MapSubjectTest,containsExactlyBadNumberOfArgs,Magic Number,The method contains a magic number: 5,265
truth,com.google.common.truth,MapSubjectTest,containsExactlyBadNumberOfArgs,Magic Number,The method contains a magic number: 2,265
truth,com.google.common.truth,MapSubjectTest,containsExactlyBadNumberOfArgs,Magic Number,The method contains a magic number: 3,265
truth,com.google.common.truth,MapSubjectTest,containsExactlyBadNumberOfArgs,Magic Number,The method contains a magic number: 4,265
truth,com.google.common.truth,MapSubjectTest,containsExactlyBadNumberOfArgs,Magic Number,The method contains a magic number: 5,265
truth,com.google.common.truth,MapSubjectTest,containsExactlyBadNumberOfArgs,Magic Number,The method contains a magic number: 6,265
truth,com.google.common.truth,MapSubjectTest,containsExactlyWrongValue_sameToStringForValues,Long Statement,The length of the statement "assertThat(expectFailure.getFailure()).hasMessageThat().isEqualTo("Not true that <{jan=1` feb=2}> contains exactly <{jan=1` feb=2}>. " + "It has the following entries with matching keys but different values: " + "{jan=(expected 1 (java.lang.Integer) but got 1 (java.lang.Long))` "+ "feb=(expected 2 (java.lang.Integer) but got 2 (java.lang.Long))}");" is 350.,286
truth,com.google.common.truth,MapSubjectTest,containsExactlyWrongValue_sameToStringForValues,Magic Number,The method contains a magic number: 2L,286
truth,com.google.common.truth,MapSubjectTest,containsExactlyWrongValue_sameToStringForValues,Magic Number,The method contains a magic number: 2,286
truth,com.google.common.truth,MapSubjectTest,containsExactlyWrongValue_sameToStringForKeys,Long Statement,The length of the statement "assertThat(expectFailure.getFailure()).hasMessageThat().isEqualTo("Not true that <{1=jan` 1=feb}> contains exactly <{1=jan` 1=feb}>. " + "It has the following entries with matching keys but different values: " + "{1 (java.lang.Integer)=(expected jan but got feb)` "+ "1 (java.lang.Long)=(expected feb but got jan)}");" is 317.,299
truth,com.google.common.truth,MapSubjectTest,containsExactlyExtraKeyAndMissingKey_failsWithSameToStringForKeys,Long Statement,The length of the statement "assertThat(expectFailure.getFailure()).hasMessageThat().isEqualTo("Not true that <{1=jan` 2=feb}> contains exactly <{1=jan` 2=feb}>. " + "It is missing keys for the following entries: {1 (java.lang.Integer)=jan} " + "and has the following entries with unexpected keys: {1 (java.lang.Long)=jan}");" is 296.,312
truth,com.google.common.truth,MapSubjectTest,containsExactlyExtraKeyAndMissingKey_failsWithSameToStringForKeys,Magic Number,The method contains a magic number: 2,312
truth,com.google.common.truth,MapSubjectTest,containsExactlyExtraKeyAndMissingKey_failsWithSameToStringForKeys,Magic Number,The method contains a magic number: 2,312
truth,com.google.common.truth,MapSubjectTest,containsAtLeastMultipleEntries,Magic Number,The method contains a magic number: 2,370
truth,com.google.common.truth,MapSubjectTest,containsAtLeastMultipleEntries,Magic Number,The method contains a magic number: 3,370
truth,com.google.common.truth,MapSubjectTest,containsAtLeastMultipleEntries,Magic Number,The method contains a magic number: 4,370
truth,com.google.common.truth,MapSubjectTest,containsAtLeastMultipleEntries,Magic Number,The method contains a magic number: 4,370
truth,com.google.common.truth,MapSubjectTest,containsAtLeastMultipleEntries,Magic Number,The method contains a magic number: 2,370
truth,com.google.common.truth,MapSubjectTest,containsAtLeastMultipleEntries,Magic Number,The method contains a magic number: 2,370
truth,com.google.common.truth,MapSubjectTest,containsAtLeastMultipleEntries,Magic Number,The method contains a magic number: 4,370
truth,com.google.common.truth,MapSubjectTest,containsAtLeastMultipleEntries,Magic Number,The method contains a magic number: 4,370
truth,com.google.common.truth,MapSubjectTest,containsAtLeastMultipleEntries,Magic Number,The method contains a magic number: 2,370
truth,com.google.common.truth,MapSubjectTest,containsAtLeastDuplicateKeys,Magic Number,The method contains a magic number: 2,380
truth,com.google.common.truth,MapSubjectTest,containsAtLeastDuplicateKeys,Magic Number,The method contains a magic number: 3,380
truth,com.google.common.truth,MapSubjectTest,containsAtLeastDuplicateKeys,Magic Number,The method contains a magic number: 2,380
truth,com.google.common.truth,MapSubjectTest,containsAtLeastDuplicateKeys,Magic Number,The method contains a magic number: 3,380
truth,com.google.common.truth,MapSubjectTest,containsAtLeastMultipleDuplicateKeys,Long Statement,The length of the statement "assertThat(expected).hasMessageThat().isEqualTo("Duplicate keys ([jan x 2` feb x 2]) cannot be passed to containsAtLeast().");" is 126.,394
truth,com.google.common.truth,MapSubjectTest,containsAtLeastMultipleDuplicateKeys,Magic Number,The method contains a magic number: 2,394
truth,com.google.common.truth,MapSubjectTest,containsAtLeastMultipleDuplicateKeys,Magic Number,The method contains a magic number: 3,394
truth,com.google.common.truth,MapSubjectTest,containsAtLeastMultipleDuplicateKeys,Magic Number,The method contains a magic number: 2,394
truth,com.google.common.truth,MapSubjectTest,containsAtLeastMultipleDuplicateKeys,Magic Number,The method contains a magic number: 2,394
truth,com.google.common.truth,MapSubjectTest,containsAtLeastMissingKey,Long Statement,The length of the statement "assertThat(expectFailure.getFailure()).hasMessageThat().isEqualTo("Not true that <{jan=1` feb=2}> contains at least <{jan=1` march=3}>. " + "It is missing keys for the following entries: {march=3}");" is 199.,408
truth,com.google.common.truth,MapSubjectTest,containsAtLeastMissingKey,Magic Number,The method contains a magic number: 2,408
truth,com.google.common.truth,MapSubjectTest,containsAtLeastMissingKey,Magic Number,The method contains a magic number: 3,408
truth,com.google.common.truth,MapSubjectTest,containsAtLeastWrongValue,Long Statement,The length of the statement "assertThat(expectFailure.getFailure()).hasMessageThat().isEqualTo("Not true that <{jan=1` feb=2` march=3}> contains at least <{jan=1` march=33}>. " + "It has the following entries with matching keys but different values: " + "{march=(expected 33 but got 3)}");" is 260.,419
truth,com.google.common.truth,MapSubjectTest,containsAtLeastWrongValue,Magic Number,The method contains a magic number: 2,419
truth,com.google.common.truth,MapSubjectTest,containsAtLeastWrongValue,Magic Number,The method contains a magic number: 3,419
truth,com.google.common.truth,MapSubjectTest,containsAtLeastWrongValue,Magic Number,The method contains a magic number: 33,419
truth,com.google.common.truth,MapSubjectTest,containsAtLeastWrongValueWithNull,Long Statement,The length of the statement "assertThat(expectFailure.getFailure()).hasMessageThat().isEqualTo("Not true that <{jan=1` feb=2` march=3}> contains at least " + "<{jan=1` march=null}>. It has the following entries with matching keys " + "but different values: {march=(expected null but got 3)}");" is 264.,431
truth,com.google.common.truth,MapSubjectTest,containsAtLeastWrongValueWithNull,Magic Number,The method contains a magic number: 2,431
truth,com.google.common.truth,MapSubjectTest,containsAtLeastWrongValueWithNull,Magic Number,The method contains a magic number: 3,431
truth,com.google.common.truth,MapSubjectTest,containsAtLeastExtraKeyAndMissingKeyAndWrongValue,Long Statement,The length of the statement "assertThat(expectFailure.getFailure()).hasMessageThat().isEqualTo("Not true that <{jan=1` march=3}> contains at least <{march=33` feb=2}>. " + "It is missing keys for the following entries: {feb=2} " + "and has the following entries with matching keys but different values: "+ "{march=(expected 33 but got 3)}");" is 312.,444
truth,com.google.common.truth,MapSubjectTest,containsAtLeastExtraKeyAndMissingKeyAndWrongValue,Magic Number,The method contains a magic number: 3,444
truth,com.google.common.truth,MapSubjectTest,containsAtLeastExtraKeyAndMissingKeyAndWrongValue,Magic Number,The method contains a magic number: 33,444
truth,com.google.common.truth,MapSubjectTest,containsAtLeastExtraKeyAndMissingKeyAndWrongValue,Magic Number,The method contains a magic number: 2,444
truth,com.google.common.truth,MapSubjectTest,containsAtLeastNotInOrder,Long Statement,The length of the statement "assertThat(expectFailure.getFailure()).hasMessageThat().isEqualTo("Not true that <{jan=1` feb=2` march=3}> contains at least these entries in order " + "<{march=3` feb=2}>");" is 174.,457
truth,com.google.common.truth,MapSubjectTest,containsAtLeastNotInOrder,Magic Number,The method contains a magic number: 2,457
truth,com.google.common.truth,MapSubjectTest,containsAtLeastNotInOrder,Magic Number,The method contains a magic number: 3,457
truth,com.google.common.truth,MapSubjectTest,containsAtLeastNotInOrder,Magic Number,The method contains a magic number: 3,457
truth,com.google.common.truth,MapSubjectTest,containsAtLeastNotInOrder,Magic Number,The method contains a magic number: 2,457
truth,com.google.common.truth,MapSubjectTest,containsAtLeastNotInOrder,Magic Number,The method contains a magic number: 3,457
truth,com.google.common.truth,MapSubjectTest,containsAtLeastNotInOrder,Magic Number,The method contains a magic number: 2,457
truth,com.google.common.truth,MapSubjectTest,containsAtLeastBadNumberOfArgs,Long Statement,The length of the statement "assertThat(expected).hasMessageThat().isEqualTo("There must be an equal number of key/value pairs " + "(i.e.` the number of key/value parameters (13) must be even).");" is 167.,470
truth,com.google.common.truth,MapSubjectTest,containsAtLeastBadNumberOfArgs,Magic Number,The method contains a magic number: 2,470
truth,com.google.common.truth,MapSubjectTest,containsAtLeastBadNumberOfArgs,Magic Number,The method contains a magic number: 3,470
truth,com.google.common.truth,MapSubjectTest,containsAtLeastBadNumberOfArgs,Magic Number,The method contains a magic number: 4,470
truth,com.google.common.truth,MapSubjectTest,containsAtLeastBadNumberOfArgs,Magic Number,The method contains a magic number: 5,470
truth,com.google.common.truth,MapSubjectTest,containsAtLeastBadNumberOfArgs,Magic Number,The method contains a magic number: 2,470
truth,com.google.common.truth,MapSubjectTest,containsAtLeastBadNumberOfArgs,Magic Number,The method contains a magic number: 3,470
truth,com.google.common.truth,MapSubjectTest,containsAtLeastBadNumberOfArgs,Magic Number,The method contains a magic number: 4,470
truth,com.google.common.truth,MapSubjectTest,containsAtLeastBadNumberOfArgs,Magic Number,The method contains a magic number: 5,470
truth,com.google.common.truth,MapSubjectTest,containsAtLeastBadNumberOfArgs,Magic Number,The method contains a magic number: 6,470
truth,com.google.common.truth,MapSubjectTest,containsAtLeastWrongValue_sameToStringForValues,Long Statement,The length of the statement "assertThat(expectFailure.getFailure()).hasMessageThat().isEqualTo("Not true that <{jan=1` feb=2` mar=3}> contains at least <{jan=1` feb=2}>. " + "It has the following entries with matching keys but different values: " + "{jan=(expected 1 (java.lang.Integer) but got 1 (java.lang.Long))` "+ "feb=(expected 2 (java.lang.Integer) but got 2 (java.lang.Long))}");" is 358.,489
truth,com.google.common.truth,MapSubjectTest,containsAtLeastWrongValue_sameToStringForValues,Magic Number,The method contains a magic number: 2L,489
truth,com.google.common.truth,MapSubjectTest,containsAtLeastWrongValue_sameToStringForValues,Magic Number,The method contains a magic number: 3L,489
truth,com.google.common.truth,MapSubjectTest,containsAtLeastWrongValue_sameToStringForValues,Magic Number,The method contains a magic number: 2,489
truth,com.google.common.truth,MapSubjectTest,containsAtLeastWrongValue_sameToStringForKeys,Long Statement,The length of the statement "assertThat(expectFailure.getFailure()).hasMessageThat().isEqualTo("Not true that <{1=jan` 1=feb}> contains at least <{1=jan` 1=feb}>. " + "It has the following entries with matching keys but different values: " + "{1 (java.lang.Integer)=(expected jan but got feb)` "+ "1 (java.lang.Long)=(expected feb but got jan)}");" is 318.,502
truth,com.google.common.truth,MapSubjectTest,containsAtLeastExtraKeyAndMissingKey_failsWithSameToStringForKeys,Long Statement,The length of the statement "assertThat(expectFailure.getFailure()).hasMessageThat().isEqualTo("Not true that <{1=jan` 2=feb}> contains at least <{1=jan` 2=feb}>. " + "It is missing keys for the following entries: {1 (java.lang.Integer)=jan}");" is 215.,515
truth,com.google.common.truth,MapSubjectTest,containsAtLeastExtraKeyAndMissingKey_failsWithSameToStringForKeys,Magic Number,The method contains a magic number: 2,515
truth,com.google.common.truth,MapSubjectTest,containsAtLeastExtraKeyAndMissingKey_failsWithSameToStringForKeys,Magic Number,The method contains a magic number: 2,515
truth,com.google.common.truth,MapSubjectTest,isEqualToPass,Magic Number,The method contains a magic number: 2,526
truth,com.google.common.truth,MapSubjectTest,isEqualToPass,Magic Number,The method contains a magic number: 3,526
truth,com.google.common.truth,MapSubjectTest,isEqualToPass,Magic Number,The method contains a magic number: 2,526
truth,com.google.common.truth,MapSubjectTest,isEqualToPass,Magic Number,The method contains a magic number: 3,526
truth,com.google.common.truth,MapSubjectTest,isEqualToFailureExtraMissingAndDiffering,Long Statement,The length of the statement "assertThat(expectFailure.getFailure()).hasMessageThat().isEqualTo("Not true that <{jan=1` feb=2` march=3}> is equal to <{jan=1` april=4` march=5}>. " + "It is missing keys for the following entries: {april=4} and " + "has the following entries with unexpected keys: {feb=2} and "+ "has the following entries with matching keys but different values: "+ "{march=(expected 5 but got 3)}");" is 386.,534
truth,com.google.common.truth,MapSubjectTest,isEqualToFailureExtraMissingAndDiffering,Magic Number,The method contains a magic number: 2,534
truth,com.google.common.truth,MapSubjectTest,isEqualToFailureExtraMissingAndDiffering,Magic Number,The method contains a magic number: 3,534
truth,com.google.common.truth,MapSubjectTest,isEqualToFailureExtraMissingAndDiffering,Magic Number,The method contains a magic number: 4,534
truth,com.google.common.truth,MapSubjectTest,isEqualToFailureExtraMissingAndDiffering,Magic Number,The method contains a magic number: 5,534
truth,com.google.common.truth,MapSubjectTest,isEqualToFailureDiffering,Long Statement,The length of the statement "assertThat(expectFailure.getFailure()).hasMessageThat().isEqualTo("Not true that <{jan=1` feb=2` march=3}> is equal to <{jan=1` feb=2` march=4}>. " + "It has the following entries with matching keys but different values: " + "{march=(expected 4 but got 3)}");" is 259.,550
truth,com.google.common.truth,MapSubjectTest,isEqualToFailureDiffering,Magic Number,The method contains a magic number: 2,550
truth,com.google.common.truth,MapSubjectTest,isEqualToFailureDiffering,Magic Number,The method contains a magic number: 3,550
truth,com.google.common.truth,MapSubjectTest,isEqualToFailureDiffering,Magic Number,The method contains a magic number: 2,550
truth,com.google.common.truth,MapSubjectTest,isEqualToFailureDiffering,Magic Number,The method contains a magic number: 4,550
truth,com.google.common.truth,MapSubjectTest,isEqualToFailureExtra,Long Statement,The length of the statement "assertThat(expectFailure.getFailure()).hasMessageThat().isEqualTo("Not true that <{jan=1` feb=2` march=3}> is equal to <{jan=1` feb=2}>. " + "It has the following entries with unexpected keys: {march=3}");" is 205.,564
truth,com.google.common.truth,MapSubjectTest,isEqualToFailureExtra,Magic Number,The method contains a magic number: 2,564
truth,com.google.common.truth,MapSubjectTest,isEqualToFailureExtra,Magic Number,The method contains a magic number: 3,564
truth,com.google.common.truth,MapSubjectTest,isEqualToFailureExtra,Magic Number,The method contains a magic number: 2,564
truth,com.google.common.truth,MapSubjectTest,isEqualToFailureMissing,Long Statement,The length of the statement "assertThat(expectFailure.getFailure()).hasMessageThat().isEqualTo("Not true that <{jan=1` feb=2}> is equal to <{jan=1` feb=2` march=3}>. " + "It is missing keys for the following entries: {march=3}");" is 200.,577
truth,com.google.common.truth,MapSubjectTest,isEqualToFailureMissing,Magic Number,The method contains a magic number: 2,577
truth,com.google.common.truth,MapSubjectTest,isEqualToFailureMissing,Magic Number,The method contains a magic number: 2,577
truth,com.google.common.truth,MapSubjectTest,isEqualToFailureMissing,Magic Number,The method contains a magic number: 3,577
truth,com.google.common.truth,MapSubjectTest,isEqualToFailureExtraAndMissing,Long Statement,The length of the statement "assertThat(expectFailure.getFailure()).hasMessageThat().isEqualTo("Not true that <{jan=1` feb=2` march=3}> is equal to <{jan=1` feb=2` mar=3}>. " + "It is missing keys for the following entries: {mar=3} " + "and has the following entries with unexpected keys: {march=3}");" is 272.,590
truth,com.google.common.truth,MapSubjectTest,isEqualToFailureExtraAndMissing,Magic Number,The method contains a magic number: 2,590
truth,com.google.common.truth,MapSubjectTest,isEqualToFailureExtraAndMissing,Magic Number,The method contains a magic number: 3,590
truth,com.google.common.truth,MapSubjectTest,isEqualToFailureExtraAndMissing,Magic Number,The method contains a magic number: 2,590
truth,com.google.common.truth,MapSubjectTest,isEqualToFailureExtraAndMissing,Magic Number,The method contains a magic number: 3,590
truth,com.google.common.truth,MapSubjectTest,isEqualToFailureDiffering_sameToString,Long Statement,The length of the statement "assertThat(expectFailure.getFailure()).hasMessageThat().isEqualTo("Not true that <{jan=1` feb=2` march=3}> is equal to <{jan=1` feb=2` march=3}>. " + "It has the following entries with matching keys but different values: " + "{march=(expected 3 (java.lang.Integer) but got 3 (java.lang.Long))}");" is 296.,604
truth,com.google.common.truth,MapSubjectTest,isEqualToFailureDiffering_sameToString,Magic Number,The method contains a magic number: 2,604
