Project Name,Package Name,Type Name,Testability Smell,Cause of the Smell
truth,com.google.common.truth,FloatSubjectTest,Law of Demeter violation,The tool detected the smell in this method (assertThatIsNotWithinFails) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.ExpectFailure.assertThat; com.google.common.truth.TruthFailureSubject.factValue; com.google.common.truth.Subject.isEqualTo
truth,com.google.common.truth,FloatSubjectTest,Law of Demeter violation,The tool detected the smell in this method (isWithinNegativeToleranceThrowsIAE) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.ThrowableSubject.hasMessageThat; com.google.common.truth.Subject.isEqualTo
truth,com.google.common.truth,FloatSubjectTest,Law of Demeter violation,The tool detected the smell in this method (isNotWithinNegativeToleranceThrowsIAE) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.ThrowableSubject.hasMessageThat; com.google.common.truth.Subject.isEqualTo
truth,com.google.common.truth,FloatSubjectTest,Law of Demeter violation,The tool detected the smell in this method (nanTolerances) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.ThrowableSubject.hasMessageThat; com.google.common.truth.Subject.isEqualTo
truth,com.google.common.truth,FloatSubjectTest,Law of Demeter violation,The tool detected the smell in this method (nanTolerances) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.ThrowableSubject.hasMessageThat; com.google.common.truth.Subject.isEqualTo
truth,com.google.common.truth,FloatSubjectTest,Law of Demeter violation,The tool detected the smell in this method (infiniteTolerances) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.ThrowableSubject.hasMessageThat; com.google.common.truth.Subject.isEqualTo
truth,com.google.common.truth,FloatSubjectTest,Law of Demeter violation,The tool detected the smell in this method (infiniteTolerances) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.ThrowableSubject.hasMessageThat; com.google.common.truth.Subject.isEqualTo
truth,com.google.common.truth,FloatSubjectTest,Law of Demeter violation,The tool detected the smell in this method (assertThatIsZeroFails) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.ExpectFailure.assertThat; com.google.common.truth.TruthFailureSubject.factKeys; com.google.common.truth.Ordered.inOrder
truth,com.google.common.truth,FloatSubjectTest,Law of Demeter violation,The tool detected the smell in this method (assertThatIsNonZeroFails) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.ExpectFailure.assertThat; com.google.common.truth.TruthFailureSubject.factKeys; com.google.common.truth.Ordered.inOrder
truth,com.google.common.truth,FloatSubjectTest,Law of Demeter violation,The tool detected the smell in this method (assertThatIsFiniteFails) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.ExpectFailure.assertThat; com.google.common.truth.TruthFailureSubject.factKeys; com.google.common.truth.Ordered.inOrder
truth,com.google.common.truth,FloatSubjectTest,Law of Demeter violation,The tool detected the smell in this method (isNotNaNIsNaN) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.FloatSubjectTest.expectFailureWhenTestingThat; com.google.common.truth.FloatSubject.isNotNaN
truth,com.google.common.truth,FloatSubjectTest,Law of Demeter violation,The tool detected the smell in this method (isNotNaNIsNull) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.FloatSubjectTest.expectFailureWhenTestingThat; com.google.common.truth.FloatSubject.isNotNaN
truth,com.google.common.truth,FloatSubjectTest,Law of Demeter violation,The tool detected the smell in this method (isGreaterThan_int_strictly) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.FloatSubjectTest.expectFailureWhenTestingThat; com.google.common.truth.FloatSubject.isGreaterThan
truth,com.google.common.truth,FloatSubjectTest,Law of Demeter violation,The tool detected the smell in this method (isGreaterThan_int) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.FloatSubjectTest.expectFailureWhenTestingThat; com.google.common.truth.FloatSubject.isGreaterThan
truth,com.google.common.truth,FloatSubjectTest,Law of Demeter violation,The tool detected the smell in this method (isLessThan_int_strictly) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.FloatSubjectTest.expectFailureWhenTestingThat; com.google.common.truth.FloatSubject.isLessThan
truth,com.google.common.truth,FloatSubjectTest,Law of Demeter violation,The tool detected the smell in this method (isLessThan_int) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.FloatSubjectTest.expectFailureWhenTestingThat; com.google.common.truth.FloatSubject.isLessThan
truth,com.google.common.truth,FloatSubjectTest,Law of Demeter violation,The tool detected the smell in this method (isAtLeast_int) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.FloatSubjectTest.expectFailureWhenTestingThat; com.google.common.truth.FloatSubject.isAtLeast
truth,com.google.common.truth,FloatSubjectTest,Law of Demeter violation,The tool detected the smell in this method (isAtLeast_int_withNoExactFloatRepresentation) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.FloatSubjectTest.expectFailureWhenTestingThat; com.google.common.truth.FloatSubject.isAtLeast
truth,com.google.common.truth,FloatSubjectTest,Law of Demeter violation,The tool detected the smell in this method (isAtMost_int) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.FloatSubjectTest.expectFailureWhenTestingThat; com.google.common.truth.FloatSubject.isAtMost
truth,com.google.common.truth,FloatSubjectTest,Law of Demeter violation,The tool detected the smell in this method (isAtMost_int_withNoExactFloatRepresentation) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.FloatSubjectTest.expectFailureWhenTestingThat; com.google.common.truth.FloatSubject.isAtMost
truth,com.google.common.truth,ExpectFailureRuleTest,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: com.google.common.truth.ExpectFailure
truth,com.google.common.truth,ExpectFailureRuleTest,Law of Demeter violation,The tool detected the smell in this method (expectFail_captureFailureAsExpected) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.ExpectFailure.whenTesting; com.google.common.truth.StandardSubjectBuilder.withMessage; com.google.common.truth.StandardSubjectBuilder.fail
truth,com.google.common.truth,ExpectFailureRuleTest,Law of Demeter violation,The tool detected the smell in this method (expectFail_captureFailureAsExpected) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.ThrowableSubject.hasMessageThat; com.google.common.truth.Subject.isEqualTo
truth,com.google.common.truth,ExpectFailureRuleTest,Law of Demeter violation,The tool detected the smell in this method (expectFail_failsAfterTest) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.ExpectFailure.whenTesting; com.google.common.truth.Subject.isEqualTo
truth,com.google.common.truth,ExpectFailureRuleTest,Law of Demeter violation,The tool detected the smell in this method (expectFail_throwInSubject_shouldPropagateOriginalException) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.ExpectFailure.whenTesting; com.google.common.truth.Subject.isEqualTo
truth,com.google.common.truth,ExpectFailureRuleTest,Law of Demeter violation,The tool detected the smell in this method (expectFail_throwAfterSubject_shouldPropagateOriginalException) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.ExpectFailure.whenTesting; com.google.common.truth.Subject.isEqualTo
truth,com.google.common.truth,ExpectFailureTest,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: com.google.common.truth.ExpectFailure
truth,com.google.common.truth,ExpectFailureTest,Law of Demeter violation,The tool detected the smell in this method (expectFail) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.ExpectFailure.whenTesting; com.google.common.truth.StandardSubjectBuilder.withMessage; com.google.common.truth.StandardSubjectBuilder.fail
truth,com.google.common.truth,ExpectFailureTest,Law of Demeter violation,The tool detected the smell in this method (expectFail) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.ThrowableSubject.hasMessageThat; com.google.common.truth.Subject.isEqualTo
truth,com.google.common.truth,ExpectFailureTest,Law of Demeter violation,The tool detected the smell in this method (expectFail_withCause) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.ExpectFailure.whenTesting; com.google.common.truth.Subject.isNull
truth,com.google.common.truth,ExpectFailureTest,Law of Demeter violation,The tool detected the smell in this method (expectFail_withCause) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.ThrowableSubject.hasMessageThat; com.google.common.truth.StringSubject.contains
truth,com.google.common.truth,ExpectFailureTest,Law of Demeter violation,The tool detected the smell in this method (expectFail_withCause) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.ThrowableSubject.hasCauseThat; com.google.common.truth.Subject.isInstanceOf
truth,com.google.common.truth,ExpectFailureTest,Law of Demeter violation,The tool detected the smell in this method (expectFail_about) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.ExpectFailure.whenTesting; com.google.common.truth.Subject.isEqualTo
truth,com.google.common.truth,ExpectFailureTest,Law of Demeter violation,The tool detected the smell in this method (expectFail_about) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.ThrowableSubject.hasMessageThat; com.google.common.truth.StringSubject.contains
truth,com.google.common.truth,ExpectFailureTest,Law of Demeter violation,The tool detected the smell in this method (expectFail_failsOnSuccess) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.ExpectFailure.whenTesting; com.google.common.truth.Subject.isEqualTo
truth,com.google.common.truth,ExpectFailureTest,Law of Demeter violation,The tool detected the smell in this method (expectFail_failsOnSuccess) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.ThrowableSubject.hasMessageThat; com.google.common.truth.StringSubject.contains
truth,com.google.common.truth,ExpectFailureTest,Law of Demeter violation,The tool detected the smell in this method (expectFail_failsOnMultipleFailures) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.ThrowableSubject.hasMessageThat; com.google.common.truth.StringSubject.contains
truth,com.google.common.truth,ExpectFailureTest,Law of Demeter violation,The tool detected the smell in this method (expectFail_failsOnMultipleFailures) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.ThrowableSubject.hasMessageThat; com.google.common.truth.StringSubject.contains
truth,com.google.common.truth,ExpectFailureTest,Law of Demeter violation,The tool detected the smell in this method (expectFail_failsOnMultipleFailures) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.ThrowableSubject.hasMessageThat; com.google.common.truth.StringSubject.contains
truth,com.google.common.truth,ExpectFailureTest,Law of Demeter violation,The tool detected the smell in this method (expectFail_failsOnMultiplewhenTestings) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.ExpectFailure.whenTesting; com.google.common.truth.Subject.isEqualTo
truth,com.google.common.truth,ExpectFailureTest,Law of Demeter violation,The tool detected the smell in this method (expectFail_failsOnMultiplewhenTestings) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.ThrowableSubject.hasMessageThat; com.google.common.truth.StringSubject.contains
truth,com.google.common.truth,ExpectFailureTest,Law of Demeter violation,The tool detected the smell in this method (expectFail_failsOnMultiplewhenTestings_thatFail) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.ExpectFailure.whenTesting; com.google.common.truth.Subject.isEqualTo
truth,com.google.common.truth,ExpectFailureTest,Law of Demeter violation,The tool detected the smell in this method (expectFail_failsOnMultiplewhenTestings_thatFail) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.ThrowableSubject.hasMessageThat; com.google.common.truth.StringSubject.contains
truth,com.google.common.truth,ExpectFailureTest,Law of Demeter violation,The tool detected the smell in this method (expectFail_failsAfterTest) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.ExpectFailure.whenTesting; com.google.common.truth.Subject.isEqualTo
truth,com.google.common.truth,ExpectFailureTest,Law of Demeter violation,The tool detected the smell in this method (expectFail_failsAfterTest) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.ThrowableSubject.hasMessageThat; com.google.common.truth.StringSubject.contains
truth,com.google.common.truth,ExpectFailureTest,Law of Demeter violation,The tool detected the smell in this method (expectFail_whenTestingWithoutInContext_shouldFail) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.ExpectFailure.whenTesting; com.google.common.truth.Subject.isEqualTo
truth,com.google.common.truth,ExpectFailureTest,Law of Demeter violation,The tool detected the smell in this method (expectFail_whenTestingWithoutInContext_shouldFail) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.ThrowableSubject.hasMessageThat; com.google.common.truth.StringSubject.contains
truth,com.google.common.truth,PrimitiveIntArraySubjectTest,Law of Demeter violation,The tool detected the smell in this method (hasLengthFail) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.PrimitiveIntArraySubjectTest.expectFailureWhenTestingThat; com.google.common.truth.AbstractArraySubject.hasLength
truth,com.google.common.truth,PrimitiveIntArraySubjectTest,Law of Demeter violation,The tool detected the smell in this method (isEmptyFail) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.PrimitiveIntArraySubjectTest.expectFailureWhenTestingThat; com.google.common.truth.AbstractArraySubject.isEmpty
truth,com.google.common.truth,PrimitiveIntArraySubjectTest,Law of Demeter violation,The tool detected the smell in this method (isNotEmptyFail) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.PrimitiveIntArraySubjectTest.expectFailureWhenTestingThat; com.google.common.truth.AbstractArraySubject.isNotEmpty
truth,com.google.common.truth,PrimitiveIntArraySubjectTest,Law of Demeter violation,The tool detected the smell in this method (isEqualTo_Fail_UnequalOrdering) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.PrimitiveIntArraySubjectTest.expectFailureWhenTestingThat; com.google.common.truth.Subject.isEqualTo
truth,com.google.common.truth,PrimitiveIntArraySubjectTest,Law of Demeter violation,The tool detected the smell in this method (isEqualTo_Fail_NotAnArray) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.PrimitiveIntArraySubjectTest.expectFailureWhenTestingThat; com.google.common.truth.Subject.isEqualTo
truth,com.google.common.truth,PrimitiveIntArraySubjectTest,Law of Demeter violation,The tool detected the smell in this method (isNotEqualTo_FailEquals) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.PrimitiveIntArraySubjectTest.expectFailureWhenTestingThat; com.google.common.truth.Subject.isNotEqualTo
truth,com.google.common.truth,PrimitiveIntArraySubjectTest,Law of Demeter violation,The tool detected the smell in this method (isNotEqualTo_FailSame) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.PrimitiveIntArraySubjectTest.expectFailureWhenTestingThat; com.google.common.truth.Subject.isNotEqualTo
truth,com.google.common.truth,IntegerSubjectTest,Law of Demeter violation,The tool detected the smell in this method (equalityWithLongs) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.IntegerSubjectTest.expectFailureWhenTestingThat; com.google.common.truth.Subject.isNotEqualTo
truth,com.google.common.truth,IntegerSubjectTest,Law of Demeter violation,The tool detected the smell in this method (equalityFail) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.IntegerSubjectTest.expectFailureWhenTestingThat; com.google.common.truth.Subject.isEqualTo
truth,com.google.common.truth,IntegerSubjectTest,Law of Demeter violation,The tool detected the smell in this method (inequalityFail) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.IntegerSubjectTest.expectFailureWhenTestingThat; com.google.common.truth.Subject.isNotEqualTo
truth,com.google.common.truth,IntegerSubjectTest,Law of Demeter violation,The tool detected the smell in this method (equalityOfNullsFail_nullActual) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.IntegerSubjectTest.expectFailureWhenTestingThat; com.google.common.truth.Subject.isEqualTo
truth,com.google.common.truth,IntegerSubjectTest,Law of Demeter violation,The tool detected the smell in this method (equalityOfNullsFail_nullExpected) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.IntegerSubjectTest.expectFailureWhenTestingThat; com.google.common.truth.Subject.isEqualTo
truth,com.google.common.truth,IntegerSubjectTest,Law of Demeter violation,The tool detected the smell in this method (inequalityOfNullsFail) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.IntegerSubjectTest.expectFailureWhenTestingThat; com.google.common.truth.Subject.isNotEqualTo
truth,com.google.common.truth,IntegerSubjectTest,Law of Demeter violation,The tool detected the smell in this method (overflowOnPrimitives_shouldBeEqualAfterCast_min) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.IntegerSubjectTest.expectFailureWhenTestingThat; com.google.common.truth.Subject.isNotEqualTo
truth,com.google.common.truth,IntegerSubjectTest,Law of Demeter violation,The tool detected the smell in this method (overflowOnPrimitives_shouldBeEqualAfterCast_max) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.IntegerSubjectTest.expectFailureWhenTestingThat; com.google.common.truth.Subject.isNotEqualTo
truth,com.google.common.truth,IntegerSubjectTest,Law of Demeter violation,The tool detected the smell in this method (overflowBetweenIntegerAndLong_shouldBeDifferent_min) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.IntegerSubjectTest.expectFailureWhenTestingThat; com.google.common.truth.Subject.isEqualTo
truth,com.google.common.truth,IntegerSubjectTest,Law of Demeter violation,The tool detected the smell in this method (overflowBetweenIntegerAndLong_shouldBeDifferent_max) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.IntegerSubjectTest.expectFailureWhenTestingThat; com.google.common.truth.Subject.isEqualTo
truth,com.google.common.truth,IntegerSubjectTest,Law of Demeter violation,The tool detected the smell in this method (testNumericTypeWithSameValue_shouldBeEqual_int_long) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.IntegerSubjectTest.expectFailureWhenTestingThat; com.google.common.truth.Subject.isNotEqualTo
truth,com.google.common.truth,IntegerSubjectTest,Law of Demeter violation,The tool detected the smell in this method (testNumericTypeWithSameValue_shouldBeEqual_int_int) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.IntegerSubjectTest.expectFailureWhenTestingThat; com.google.common.truth.Subject.isNotEqualTo
truth,com.google.common.truth,IntegerSubjectTest,Law of Demeter violation,The tool detected the smell in this method (testNumericPrimitiveTypes_isNotEqual_shouldFail_intToChar) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.IntegerSubjectTest.expectFailureWhenTestingThat; com.google.common.truth.Subject.isNotEqualTo
truth,com.google.common.truth,ThrowableSubjectTest,Law of Demeter violation,The tool detected the smell in this method (hasMessageThat) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.ThrowableSubject.hasMessageThat; com.google.common.truth.Subject.isEqualTo
truth,com.google.common.truth,ThrowableSubjectTest,Law of Demeter violation,The tool detected the smell in this method (hasMessageThat_null) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.ThrowableSubject.hasMessageThat; com.google.common.truth.Subject.isNull
truth,com.google.common.truth,ThrowableSubjectTest,Law of Demeter violation,The tool detected the smell in this method (hasMessageThat_null) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.ThrowableSubject.hasMessageThat; com.google.common.truth.Subject.isNull
truth,com.google.common.truth,ThrowableSubjectTest,Law of Demeter violation,The tool detected the smell in this method (hasMessageThat_failure) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.ThrowableSubjectTest.expectFailureWhenTestingThat; com.google.common.truth.ThrowableSubject.hasMessageThat; com.google.common.truth.Subject.isEqualTo
truth,com.google.common.truth,ThrowableSubjectTest,Law of Demeter violation,The tool detected the smell in this method (hasMessageThat_MessageHasNullMessage_failure) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.ThrowableSubjectTest.expectFailureWhenTestingThat; com.google.common.truth.ThrowableSubject.hasMessageThat; com.google.common.truth.Subject.isNull
truth,com.google.common.truth,ThrowableSubjectTest,Law of Demeter violation,The tool detected the smell in this method (hasMessageThat_NullMessageHasMessage_failure) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.ThrowableSubjectTest.expectFailureWhenTestingThat; com.google.common.truth.ThrowableSubject.hasMessageThat; com.google.common.truth.Subject.isEqualTo
truth,com.google.common.truth,ThrowableSubjectTest,Law of Demeter violation,The tool detected the smell in this method (hasCauseThat_message) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.ThrowableSubject.hasCauseThat; com.google.common.truth.ThrowableSubject.hasMessageThat; com.google.common.truth.Subject.isEqualTo
truth,com.google.common.truth,ThrowableSubjectTest,Law of Demeter violation,The tool detected the smell in this method (hasCauseThat_instanceOf) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.ThrowableSubject.hasCauseThat; com.google.common.truth.Subject.isInstanceOf
truth,com.google.common.truth,ThrowableSubjectTest,Law of Demeter violation,The tool detected the smell in this method (hasCauseThat_null) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.ThrowableSubject.hasCauseThat; com.google.common.truth.Subject.isNull
truth,com.google.common.truth,ThrowableSubjectTest,Law of Demeter violation,The tool detected the smell in this method (hasCauseThat_message_failure) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.ThrowableSubjectTest.expectFailureWhenTestingThat; com.google.common.truth.ThrowableSubject.hasCauseThat; com.google.common.truth.ThrowableSubject.hasMessageThat; com.google.common.truth.Subject.isEqualTo
truth,com.google.common.truth,ThrowableSubjectTest,Law of Demeter violation,The tool detected the smell in this method (hasCauseThat_instanceOf_failure) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.ThrowableSubjectTest.expectFailureWhenTestingThat; com.google.common.truth.ThrowableSubject.hasCauseThat; com.google.common.truth.Subject.isInstanceOf
truth,com.google.common.truth,ThrowableSubjectTest,Law of Demeter violation,The tool detected the smell in this method (hasCauseThat_tooDeep_failure) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.ThrowableSubjectTest.expectFailureWhenTestingThat; com.google.common.truth.ThrowableSubject.hasCauseThat; com.google.common.truth.ThrowableSubject.hasCauseThat; com.google.common.truth.Subject.isNull
truth,com.google.common.truth,ThrowableSubjectTest,Law of Demeter violation,The tool detected the smell in this method (hasCauseThat_deepNull_failure) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.ThrowableSubjectTest.expectFailureWhenTestingThat; com.google.common.truth.ThrowableSubject.hasCauseThat; com.google.common.truth.ThrowableSubject.hasCauseThat; com.google.common.truth.ThrowableSubject.hasMessageThat; com.google.common.truth.Subject.isEqualTo
truth,com.google.common.truth,ThrowableSubjectTest,Law of Demeter violation,The tool detected the smell in this method (inheritedMethodChainsSubject) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.ThrowableSubjectTest.expectFailureWhenTestingThat; com.google.common.truth.Subject.isEqualTo
truth,com.google.common.truth,ThrowableSubjectTest,Law of Demeter violation,The tool detected the smell in this method (assertErrorHasActualAsCause) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.Truth.assertWithMessage; com.google.common.truth.Subject.isEqualTo
truth,com.google.common.truth,PrimitiveBooleanArraySubjectTest,Law of Demeter violation,The tool detected the smell in this method (isEqualTo_Fail_UnequalOrdering) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.PrimitiveBooleanArraySubjectTest.expectFailureWhenTestingThat; com.google.common.truth.Subject.isEqualTo
truth,com.google.common.truth,PrimitiveBooleanArraySubjectTest,Law of Demeter violation,The tool detected the smell in this method (isEqualTo_Fail_NotAnArray) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.PrimitiveBooleanArraySubjectTest.expectFailureWhenTestingThat; com.google.common.truth.Subject.isEqualTo
truth,com.google.common.truth,PrimitiveBooleanArraySubjectTest,Law of Demeter violation,The tool detected the smell in this method (isNotEqualTo_FailEquals) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.PrimitiveBooleanArraySubjectTest.expectFailureWhenTestingThat; com.google.common.truth.Subject.isNotEqualTo
truth,com.google.common.truth,PrimitiveBooleanArraySubjectTest,Law of Demeter violation,The tool detected the smell in this method (isNotEqualTo_FailSame) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.PrimitiveBooleanArraySubjectTest.expectFailureWhenTestingThat; com.google.common.truth.Subject.isNotEqualTo
truth,com.google.common.truth,FactTest,Law of Demeter violation,The tool detected the smell in this method (string) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.Fact.fact; com.google.common.truth.Fact.toString
truth,com.google.common.truth,FactTest,Law of Demeter violation,The tool detected the smell in this method (stringWithoutValue) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.Fact.simpleFact; com.google.common.truth.Fact.toString
truth,com.google.common.truth,PlatformBaseSubjectTestCase,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: com.google.common.truth.ExpectFailure
truth,com.google.common.truth,BooleanSubjectTest,Law of Demeter violation,The tool detected the smell in this method (nullIsTrueFailing) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.BooleanSubjectTest.expectFailureWhenTestingThat; com.google.common.truth.BooleanSubject.isTrue
truth,com.google.common.truth,BooleanSubjectTest,Law of Demeter violation,The tool detected the smell in this method (nullIsFalseFailing) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.BooleanSubjectTest.expectFailureWhenTestingThat; com.google.common.truth.BooleanSubject.isFalse
truth,com.google.common.truth,BooleanSubjectTest,Law of Demeter violation,The tool detected the smell in this method (isTrueFailing) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.BooleanSubjectTest.expectFailureWhenTestingThat; com.google.common.truth.BooleanSubject.isTrue
truth,com.google.common.truth,BooleanSubjectTest,Law of Demeter violation,The tool detected the smell in this method (isFalseFailing) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.BooleanSubjectTest.expectFailureWhenTestingThat; com.google.common.truth.BooleanSubject.isFalse
truth,com.google.common.truth,PrimitiveDoubleArraySubjectTest,Law of Demeter violation,The tool detected the smell in this method (isEqualTo_WithoutToleranceParameter_Fail_NotEqual) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.PrimitiveDoubleArraySubjectTest.expectFailureWhenTestingThat; com.google.common.truth.PrimitiveDoubleArraySubject.isEqualTo
truth,com.google.common.truth,PrimitiveDoubleArraySubjectTest,Law of Demeter violation,The tool detected the smell in this method (isEqualTo_WithoutToleranceParameter_Fail_DifferentOrder) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.PrimitiveDoubleArraySubjectTest.expectFailureWhenTestingThat; com.google.common.truth.PrimitiveDoubleArraySubject.isEqualTo
truth,com.google.common.truth,PrimitiveDoubleArraySubjectTest,Law of Demeter violation,The tool detected the smell in this method (isEqualTo_WithoutToleranceParameter_Fail_Longer) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.PrimitiveDoubleArraySubjectTest.expectFailureWhenTestingThat; com.google.common.truth.PrimitiveDoubleArraySubject.isEqualTo
truth,com.google.common.truth,PrimitiveDoubleArraySubjectTest,Law of Demeter violation,The tool detected the smell in this method (isEqualTo_WithoutToleranceParameter_Fail_Shorter) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.PrimitiveDoubleArraySubjectTest.expectFailureWhenTestingThat; com.google.common.truth.PrimitiveDoubleArraySubject.isEqualTo
truth,com.google.common.truth,PrimitiveDoubleArraySubjectTest,Law of Demeter violation,The tool detected the smell in this method (isEqualTo_WithoutToleranceParameter_Fail_PlusMinusZero) because the method voilates the law of Demeter. The long chain of method invocations is : com.google.common.truth.PrimitiveDoubleArraySubjectTest.expectFailureWhenTestingThat; com.google.common.truth.PrimitiveDoubleArraySubject.isEqualTo
